trial_id,seed,depth,explorer,total_tests,quantifier_index,unique_values,expected_unique,detection_rate
257,2035183,3,flat,1000,1,1000,1000,0.000999999000001
257,2035183,3,flat,1000,2,999,1000,0.000998999001000999
258,2043102,3,flat,1000,0,1000,1000,0.000999999000001
258,2043102,3,flat,1000,1,1000,1000,0.000999999000001
258,2043102,3,flat,1000,2,996,1000,0.000995999004000996
259,2051021,3,flat,1000,0,1000,1000,0.000999999000001
259,2051021,3,flat,1000,1,998,1000,0.000997999002000998
259,2051021,3,flat,1000,2,999,1000,0.000998999001000999
260,2058940,3,flat,1000,0,1000,1000,0.000999999000001
260,2058940,3,flat,1000,1,1000,1000,0.000999999000001
260,2058940,3,flat,1000,2,1000,1000,0.000999999000001
261,2066859,3,flat,1000,0,1000,1000,0.000999999000001
261,2066859,3,flat,1000,1,998,1000,0.000997999002000998
261,2066859,3,flat,1000,2,997,1000,0.000996999003000997
262,2074778,3,flat,1000,0,999,1000,0.000998999001000999
262,2074778,3,flat,1000,1,999,1000,0.000998999001000999
262,2074778,3,flat,1000,2,1000,1000,0.000999999000001
263,2082697,3,flat,1000,0,1000,1000,0.000999999000001
263,2082697,3,flat,1000,1,1000,1000,0.000999999000001
263,2082697,3,flat,1000,2,1000,1000,0.000999999000001
264,2090616,3,flat,1000,0,999,1000,0.000998999001000999
264,2090616,3,flat,1000,1,1000,1000,0.000999999000001
264,2090616,3,flat,1000,2,1000,1000,0.000999999000001
265,2098535,3,flat,1000,0,1000,1000,0.000999999000001
265,2098535,3,flat,1000,1,1000,1000,0.000999999000001
265,2098535,3,flat,1000,2,999,1000,0.000998999001000999
266,2106454,3,flat,1000,0,999,1000,0.000998999001000999
266,2106454,3,flat,1000,1,1000,1000,0.000999999000001
266,2106454,3,flat,1000,2,1000,1000,0.000999999000001
267,2114373,3,flat,1000,0,999,1000,0.000998999001000999
267,2114373,3,flat,1000,1,1000,1000,0.000999999000001
267,2114373,3,flat,1000,2,1000,1000,0.000999999000001
268,2122292,3,flat,1000,0,998,1000,0.000997999002000998
268,2122292,3,flat,1000,1,1000,1000,0.000999999000001
268,2122292,3,flat,1000,2,1000,1000,0.000999999000001
269,2130211,3,flat,1000,0,999,1000,0.000998999001000999
269,2130211,3,flat,1000,1,1000,1000,0.000999999000001
269,2130211,3,flat,1000,2,999,1000,0.000998999001000999
270,2138130,3,flat,1000,0,999,1000,0.000998999001000999
270,2138130,3,flat,1000,1,998,1000,0.000997999002000998
270,2138130,3,flat,1000,2,1000,1000,0.000999999000001
271,2146049,3,flat,1000,0,1000,1000,0.000999999000001
271,2146049,3,flat,1000,1,999,1000,0.000998999001000999
271,2146049,3,flat,1000,2,999,1000,0.000998999001000999
272,2153968,3,flat,1000,0,999,1000,0.000998999001000999
272,2153968,3,flat,1000,1,1000,1000,0.000999999000001
272,2153968,3,flat,1000,2,1000,1000,0.000999999000001
273,2161887,3,flat,1000,0,1000,1000,0.000999999000001
273,2161887,3,flat,1000,1,1000,1000,0.000999999000001
273,2161887,3,flat,1000,2,1000,1000,0.000999999000001
274,2169806,3,flat,1000,0,1000,1000,0.000999999000001
274,2169806,3,flat,1000,1,999,1000,0.000998999001000999
274,2169806,3,flat,1000,2,999,1000,0.000998999001000999
275,2177725,3,flat,1000,0,1000,1000,0.000999999000001
275,2177725,3,flat,1000,1,1000,1000,0.000999999000001
275,2177725,3,flat,1000,2,999,1000,0.000998999001000999
276,2185644,3,flat,1000,0,1000,1000,0.000999999000001
276,2185644,3,flat,1000,1,998,1000,0.000997999002000998
276,2185644,3,flat,1000,2,999,1000,0.000998999001000999
277,2193563,3,flat,1000,0,999,1000,0.000998999001000999
277,2193563,3,flat,1000,1,1000,1000,0.000999999000001
277,2193563,3,flat,1000,2,1000,1000,0.000999999000001
278,2201482,3,flat,1000,0,999,1000,0.000998999001000999
278,2201482,3,flat,1000,1,999,1000,0.000998999001000999
278,2201482,3,flat,1000,2,1000,1000,0.000999999000001
279,2209401,3,flat,1000,0,999,1000,0.000998999001000999
279,2209401,3,flat,1000,1,999,1000,0.000998999001000999
279,2209401,3,flat,1000,2,999,1000,0.000998999001000999
280,2217320,3,flat,1000,0,999,1000,0.000998999001000999
280,2217320,3,flat,1000,1,999,1000,0.000998999001000999
280,2217320,3,flat,1000,2,1000,1000,0.000999999000001
281,2225239,3,flat,1000,0,998,1000,0.000997999002000998
281,2225239,3,flat,1000,1,999,1000,0.000998999001000999
281,2225239,3,flat,1000,2,1000,1000,0.000999999000001
282,2233158,3,flat,1000,0,1000,1000,0.000999999000001
282,2233158,3,flat,1000,1,1000,1000,0.000999999000001
282,2233158,3,flat,1000,2,1000,1000,0.000999999000001
283,2241077,3,flat,1000,0,999,1000,0.000998999001000999
283,2241077,3,flat,1000,1,1000,1000,0.000999999000001
283,2241077,3,flat,1000,2,1000,1000,0.000999999000001
284,2248996,3,flat,1000,0,1000,1000,0.000999999000001
284,2248996,3,flat,1000,1,1000,1000,0.000999999000001
284,2248996,3,flat,1000,2,1000,1000,0.000999999000001
285,2256915,3,flat,1000,0,997,1000,0.000996999003000997
285,2256915,3,flat,1000,1,999,1000,0.000998999001000999
285,2256915,3,flat,1000,2,999,1000,0.000998999001000999
286,2264834,3,flat,1000,0,999,1000,0.000998999001000999
286,2264834,3,flat,1000,1,999,1000,0.000998999001000999
286,2264834,3,flat,1000,2,1000,1000,0.000999999000001
287,2272753,3,flat,1000,0,998,1000,0.000997999002000998
287,2272753,3,flat,1000,1,1000,1000,0.000999999000001
287,2272753,3,flat,1000,2,1000,1000,0.000999999000001
288,2280672,3,flat,1000,0,1000,1000,0.000999999000001
288,2280672,3,flat,1000,1,1000,1000,0.000999999000001
288,2280672,3,flat,1000,2,1000,1000,0.000999999000001
289,2288591,3,flat,1000,0,1000,1000,0.000999999000001
289,2288591,3,flat,1000,1,1000,1000,0.000999999000001
289,2288591,3,flat,1000,2,998,1000,0.000997999002000998
290,2296510,3,flat,1000,0,999,1000,0.000998999001000999
290,2296510,3,flat,1000,1,999,1000,0.000998999001000999
290,2296510,3,flat,1000,2,1000,1000,0.000999999000001
291,2304429,3,flat,1000,0,1000,1000,0.000999999000001
291,2304429,3,flat,1000,1,1000,1000,0.000999999000001
291,2304429,3,flat,1000,2,1000,1000,0.000999999000001
292,2312348,3,flat,1000,0,1000,1000,0.000999999000001
292,2312348,3,flat,1000,1,997,1000,0.000996999003000997
292,2312348,3,flat,1000,2,1000,1000,0.000999999000001
293,2320267,3,flat,1000,0,999,1000,0.000998999001000999
293,2320267,3,flat,1000,1,1000,1000,0.000999999000001
293,2320267,3,flat,1000,2,999,1000,0.000998999001000999
294,2328186,3,flat,1000,0,1000,1000,0.000999999000001
294,2328186,3,flat,1000,1,1000,1000,0.000999999000001
294,2328186,3,flat,1000,2,1000,1000,0.000999999000001
295,2336105,3,flat,1000,0,1000,1000,0.000999999000001
295,2336105,3,flat,1000,1,1000,1000,0.000999999000001
295,2336105,3,flat,1000,2,999,1000,0.000998999001000999
296,2344024,3,flat,1000,0,1000,1000,0.000999999000001
296,2344024,3,flat,1000,1,1000,1000,0.000999999000001
296,2344024,3,flat,1000,2,1000,1000,0.000999999000001
297,2351943,3,flat,1000,0,1000,1000,0.000999999000001
297,2351943,3,flat,1000,1,999,1000,0.000998999001000999
297,2351943,3,flat,1000,2,999,1000,0.000998999001000999
298,2359862,3,flat,1000,0,1000,1000,0.000999999000001
298,2359862,3,flat,1000,1,1000,1000,0.000999999000001
298,2359862,3,flat,1000,2,999,1000,0.000998999001000999
299,2367781,3,flat,1000,0,1000,1000,0.000999999000001
299,2367781,3,flat,1000,1,1000,1000,0.000999999000001
299,2367781,3,flat,1000,2,997,1000,0.000996999003000997
300,2375700,5,nested,1000,0,3,3,0.000002999997000003
300,2375700,5,nested,1000,1,3,3,0.000002999997000003
300,2375700,5,nested,1000,2,3,3,0.000002999997000003
300,2375700,5,nested,1000,3,3,3,0.000002999997000003
300,2375700,5,nested,1000,4,3,3,0.000002999997000003
301,2383619,5,nested,1000,0,3,3,0.000002999997000003
301,2383619,5,nested,1000,1,3,3,0.000002999997000003
301,2383619,5,nested,1000,2,3,3,0.000002999997000003
301,2383619,5,nested,1000,3,3,3,0.000002999997000003
301,2383619,5,nested,1000,4,3,3,0.000002999997000003
302,2391538,5,nested,1000,0,3,3,0.000002999997000003
302,2391538,5,nested,1000,1,3,3,0.000002999997000003
302,2391538,5,nested,1000,2,3,3,0.000002999997000003
302,2391538,5,nested,1000,3,3,3,0.000002999997000003
302,2391538,5,nested,1000,4,3,3,0.000002999997000003
303,2399457,5,nested,1000,0,3,3,0.000002999997000003
303,2399457,5,nested,1000,1,3,3,0.000002999997000003
303,2399457,5,nested,1000,2,3,3,0.000002999997000003
303,2399457,5,nested,1000,3,3,3,0.000002999997000003
303,2399457,5,nested,1000,4,3,3,0.000002999997000003
304,2407376,5,nested,1000,0,3,3,0.000002999997000003
304,2407376,5,nested,1000,1,3,3,0.000002999997000003
304,2407376,5,nested,1000,2,3,3,0.000002999997000003
304,2407376,5,nested,1000,3,3,3,0.000002999997000003
304,2407376,5,nested,1000,4,3,3,0.000002999997000003
305,2415295,5,nested,1000,0,3,3,0.000002999997000003
305,2415295,5,nested,1000,1,3,3,0.000002999997000003
305,2415295,5,nested,1000,2,3,3,0.000002999997000003
305,2415295,5,nested,1000,3,3,3,0.000002999997000003
305,2415295,5,nested,1000,4,3,3,0.000002999997000003
306,2423214,5,nested,1000,0,3,3,0.000002999997000003
306,2423214,5,nested,1000,1,3,3,0.000002999997000003
306,2423214,5,nested,1000,2,3,3,0.000002999997000003
306,2423214,5,nested,1000,3,3,3,0.000002999997000003
306,2423214,5,nested,1000,4,3,3,0.000002999997000003
307,2431133,5,nested,1000,0,3,3,0.000002999997000003
307,2431133,5,nested,1000,1,3,3,0.000002999997000003
307,2431133,5,nested,1000,2,3,3,0.000002999997000003
307,2431133,5,nested,1000,3,3,3,0.000002999997000003
307,2431133,5,nested,1000,4,3,3,0.000002999997000003
308,2439052,5,nested,1000,0,3,3,0.000002999997000003
308,2439052,5,nested,1000,1,3,3,0.000002999997000003
308,2439052,5,nested,1000,2,3,3,0.000002999997000003
308,2439052,5,nested,1000,3,3,3,0.000002999997000003
308,2439052,5,nested,1000,4,3,3,0.000002999997000003
309,2446971,5,nested,1000,0,3,3,0.000002999997000003
309,2446971,5,nested,1000,1,3,3,0.000002999997000003
309,2446971,5,nested,1000,2,3,3,0.000002999997000003
309,2446971,5,nested,1000,3,3,3,0.000002999997000003
309,2446971,5,nested,1000,4,3,3,0.000002999997000003
310,2454890,5,nested,1000,0,3,3,0.000002999997000003
310,2454890,5,nested,1000,1,3,3,0.000002999997000003
310,2454890,5,nested,1000,2,3,3,0.000002999997000003
310,2454890,5,nested,1000,3,3,3,0.000002999997000003
310,2454890,5,nested,1000,4,3,3,0.000002999997000003
311,2462809,5,nested,1000,0,3,3,0.000002999997000003
311,2462809,5,nested,1000,1,3,3,0.000002999997000003
311,2462809,5,nested,1000,2,3,3,0.000002999997000003
311,2462809,5,nested,1000,3,3,3,0.000002999997000003
311,2462809,5,nested,1000,4,3,3,0.000002999997000003
312,2470728,5,nested,1000,0,3,3,0.000002999997000003
312,2470728,5,nested,1000,1,3,3,0.000002999997000003
312,2470728,5,nested,1000,2,3,3,0.000002999997000003
312,2470728,5,nested,1000,3,3,3,0.000002999997000003
312,2470728,5,nested,1000,4,3,3,0.000002999997000003
313,2478647,5,nested,1000,0,3,3,0.000002999997000003
313,2478647,5,nested,1000,1,3,3,0.000002999997000003
313,2478647,5,nested,1000,2,3,3,0.000002999997000003
313,2478647,5,nested,1000,3,3,3,0.000002999997000003
313,2478647,5,nested,1000,4,3,3,0.000002999997000003
314,2486566,5,nested,1000,0,3,3,0.000002999997000003
314,2486566,5,nested,1000,1,3,3,0.000002999997000003
314,2486566,5,nested,1000,2,3,3,0.000002999997000003
314,2486566,5,nested,1000,3,3,3,0.000002999997000003
314,2486566,5,nested,1000,4,3,3,0.000002999997000003
315,2494485,5,nested,1000,0,3,3,0.000002999997000003
315,2494485,5,nested,1000,1,3,3,0.000002999997000003
315,2494485,5,nested,1000,2,3,3,0.000002999997000003
315,2494485,5,nested,1000,3,3,3,0.000002999997000003
315,2494485,5,nested,1000,4,3,3,0.000002999997000003
316,2502404,5,nested,1000,0,3,3,0.000002999997000003
316,2502404,5,nested,1000,1,3,3,0.000002999997000003
316,2502404,5,nested,1000,2,3,3,0.000002999997000003
316,2502404,5,nested,1000,3,3,3,0.000002999997000003
316,2502404,5,nested,1000,4,3,3,0.000002999997000003
317,2510323,5,nested,1000,0,3,3,0.000002999997000003
317,2510323,5,nested,1000,1,3,3,0.000002999997000003
317,2510323,5,nested,1000,2,3,3,0.000002999997000003
317,2510323,5,nested,1000,3,3,3,0.000002999997000003
317,2510323,5,nested,1000,4,3,3,0.000002999997000003
318,2518242,5,nested,1000,0,3,3,0.000002999997000003
318,2518242,5,nested,1000,1,3,3,0.000002999997000003
318,2518242,5,nested,1000,2,3,3,0.000002999997000003
318,2518242,5,nested,1000,3,3,3,0.000002999997000003
318,2518242,5,nested,1000,4,3,3,0.000002999997000003
319,2526161,5,nested,1000,0,3,3,0.000002999997000003
319,2526161,5,nested,1000,1,3,3,0.000002999997000003
319,2526161,5,nested,1000,2,3,3,0.000002999997000003
319,2526161,5,nested,1000,3,3,3,0.000002999997000003
319,2526161,5,nested,1000,4,3,3,0.000002999997000003
320,2534080,5,nested,1000,0,3,3,0.000002999997000003
320,2534080,5,nested,1000,1,3,3,0.000002999997000003
320,2534080,5,nested,1000,2,3,3,0.000002999997000003
320,2534080,5,nested,1000,3,3,3,0.000002999997000003
320,2534080,5,nested,1000,4,3,3,0.000002999997000003
321,2541999,5,nested,1000,0,3,3,0.000002999997000003
321,2541999,5,nested,1000,1,3,3,0.000002999997000003
321,2541999,5,nested,1000,2,3,3,0.000002999997000003
321,2541999,5,nested,1000,3,3,3,0.000002999997000003
321,2541999,5,nested,1000,4,3,3,0.000002999997000003
322,2549918,5,nested,1000,0,3,3,0.000002999997000003
322,2549918,5,nested,1000,1,3,3,0.000002999997000003
322,2549918,5,nested,1000,2,3,3,0.000002999997000003
322,2549918,5,nested,1000,3,3,3,0.000002999997000003
322,2549918,5,nested,1000,4,3,3,0.000002999997000003
323,2557837,5,nested,1000,0,3,3,0.000002999997000003
323,2557837,5,nested,1000,1,3,3,0.000002999997000003
323,2557837,5,nested,1000,2,3,3,0.000002999997000003
323,2557837,5,nested,1000,3,3,3,0.000002999997000003
323,2557837,5,nested,1000,4,3,3,0.000002999997000003
324,2565756,5,nested,1000,0,3,3,0.000002999997000003
324,2565756,5,nested,1000,1,3,3,0.000002999997000003
324,2565756,5,nested,1000,2,3,3,0.000002999997000003
324,2565756,5,nested,1000,3,3,3,0.000002999997000003
324,2565756,5,nested,1000,4,3,3,0.000002999997000003
325,2573675,5,nested,1000,0,3,3,0.000002999997000003
325,2573675,5,nested,1000,1,3,3,0.000002999997000003
325,2573675,5,nested,1000,2,3,3,0.000002999997000003
325,2573675,5,nested,1000,3,3,3,0.000002999997000003
325,2573675,5,nested,1000,4,3,3,0.000002999997000003
326,2581594,5,nested,1000,0,3,3,0.000002999997000003
326,2581594,5,nested,1000,1,3,3,0.000002999997000003
326,2581594,5,nested,1000,2,3,3,0.000002999997000003
326,2581594,5,nested,1000,3,3,3,0.000002999997000003
326,2581594,5,nested,1000,4,3,3,0.000002999997000003
327,2589513,5,nested,1000,0,3,3,0.000002999997000003
327,2589513,5,nested,1000,1,3,3,0.000002999997000003
327,2589513,5,nested,1000,2,3,3,0.000002999997000003
327,2589513,5,nested,1000,3,3,3,0.000002999997000003
327,2589513,5,nested,1000,4,3,3,0.000002999997000003
328,2597432,5,nested,1000,0,3,3,0.000002999997000003
328,2597432,5,nested,1000,1,3,3,0.000002999997000003
328,2597432,5,nested,1000,2,3,3,0.000002999997000003
328,2597432,5,nested,1000,3,3,3,0.000002999997000003
328,2597432,5,nested,1000,4,3,3,0.000002999997000003
329,2605351,5,nested,1000,0,3,3,0.000002999997000003
329,2605351,5,nested,1000,1,3,3,0.000002999997000003
329,2605351,5,nested,1000,2,3,3,0.000002999997000003
329,2605351,5,nested,1000,3,3,3,0.000002999997000003
329,2605351,5,nested,1000,4,3,3,0.000002999997000003
330,2613270,5,nested,1000,0,3,3,0.000002999997000003
330,2613270,5,nested,1000,1,3,3,0.000002999997000003
330,2613270,5,nested,1000,2,3,3,0.000002999997000003
330,2613270,5,nested,1000,3,3,3,0.000002999997000003
330,2613270,5,nested,1000,4,3,3,0.000002999997000003
331,2621189,5,nested,1000,0,3,3,0.000002999997000003
331,2621189,5,nested,1000,1,3,3,0.000002999997000003
331,2621189,5,nested,1000,2,3,3,0.000002999997000003
331,2621189,5,nested,1000,3,3,3,0.000002999997000003
331,2621189,5,nested,1000,4,3,3,0.000002999997000003
332,2629108,5,nested,1000,0,3,3,0.000002999997000003
332,2629108,5,nested,1000,1,3,3,0.000002999997000003
332,2629108,5,nested,1000,2,3,3,0.000002999997000003
332,2629108,5,nested,1000,3,3,3,0.000002999997000003
332,2629108,5,nested,1000,4,3,3,0.000002999997000003
333,2637027,5,nested,1000,0,3,3,0.000002999997000003
333,2637027,5,nested,1000,1,3,3,0.000002999997000003
333,2637027,5,nested,1000,2,3,3,0.000002999997000003
333,2637027,5,nested,1000,3,3,3,0.000002999997000003
333,2637027,5,nested,1000,4,3,3,0.000002999997000003
334,2644946,5,nested,1000,0,3,3,0.000002999997000003
334,2644946,5,nested,1000,1,3,3,0.000002999997000003
334,2644946,5,nested,1000,2,3,3,0.000002999997000003
334,2644946,5,nested,1000,3,3,3,0.000002999997000003
334,2644946,5,nested,1000,4,3,3,0.000002999997000003
335,2652865,5,nested,1000,0,3,3,0.000002999997000003
335,2652865,5,nested,1000,1,3,3,0.000002999997000003
335,2652865,5,nested,1000,2,3,3,0.000002999997000003
335,2652865,5,nested,1000,3,3,3,0.000002999997000003
335,2652865,5,nested,1000,4,3,3,0.000002999997000003
336,2660784,5,nested,1000,0,3,3,0.000002999997000003
336,2660784,5,nested,1000,1,3,3,0.000002999997000003
336,2660784,5,nested,1000,2,3,3,0.000002999997000003
336,2660784,5,nested,1000,3,3,3,0.000002999997000003
336,2660784,5,nested,1000,4,3,3,0.000002999997000003
337,2668703,5,nested,1000,0,3,3,0.000002999997000003
337,2668703,5,nested,1000,1,3,3,0.000002999997000003
337,2668703,5,nested,1000,2,3,3,0.000002999997000003
337,2668703,5,nested,1000,3,3,3,0.000002999997000003
337,2668703,5,nested,1000,4,3,3,0.000002999997000003
338,2676622,5,nested,1000,0,3,3,0.000002999997000003
338,2676622,5,nested,1000,1,3,3,0.000002999997000003
338,2676622,5,nested,1000,2,3,3,0.000002999997000003
338,2676622,5,nested,1000,3,3,3,0.000002999997000003
338,2676622,5,nested,1000,4,3,3,0.000002999997000003
339,2684541,5,nested,1000,0,3,3,0.000002999997000003
339,2684541,5,nested,1000,1,3,3,0.000002999997000003
339,2684541,5,nested,1000,2,3,3,0.000002999997000003
339,2684541,5,nested,1000,3,3,3,0.000002999997000003
339,2684541,5,nested,1000,4,3,3,0.000002999997000003
340,2692460,5,nested,1000,0,3,3,0.000002999997000003
340,2692460,5,nested,1000,1,3,3,0.000002999997000003
340,2692460,5,nested,1000,2,3,3,0.000002999997000003
340,2692460,5,nested,1000,3,3,3,0.000002999997000003
340,2692460,5,nested,1000,4,3,3,0.000002999997000003
341,2700379,5,nested,1000,0,3,3,0.000002999997000003
341,2700379,5,nested,1000,1,3,3,0.000002999997000003
341,2700379,5,nested,1000,2,3,3,0.000002999997000003
341,2700379,5,nested,1000,3,3,3,0.000002999997000003
341,2700379,5,nested,1000,4,3,3,0.000002999997000003
342,2708298,5,nested,1000,0,3,3,0.000002999997000003
342,2708298,5,nested,1000,1,3,3,0.000002999997000003
342,2708298,5,nested,1000,2,3,3,0.000002999997000003
342,2708298,5,nested,1000,3,3,3,0.000002999997000003
342,2708298,5,nested,1000,4,3,3,0.000002999997000003
343,2716217,5,nested,1000,0,3,3,0.000002999997000003
343,2716217,5,nested,1000,1,3,3,0.000002999997000003
343,2716217,5,nested,1000,2,3,3,0.000002999997000003
343,2716217,5,nested,1000,3,3,3,0.000002999997000003
343,2716217,5,nested,1000,4,3,3,0.000002999997000003
344,2724136,5,nested,1000,0,3,3,0.000002999997000003
344,2724136,5,nested,1000,1,3,3,0.000002999997000003
344,2724136,5,nested,1000,2,3,3,0.000002999997000003
344,2724136,5,nested,1000,3,3,3,0.000002999997000003
344,2724136,5,nested,1000,4,3,3,0.000002999997000003
345,2732055,5,nested,1000,0,3,3,0.000002999997000003
345,2732055,5,nested,1000,1,3,3,0.000002999997000003
345,2732055,5,nested,1000,2,3,3,0.000002999997000003
345,2732055,5,nested,1000,3,3,3,0.000002999997000003
345,2732055,5,nested,1000,4,3,3,0.000002999997000003
346,2739974,5,nested,1000,0,3,3,0.000002999997000003
346,2739974,5,nested,1000,1,3,3,0.000002999997000003
346,2739974,5,nested,1000,2,3,3,0.000002999997000003
346,2739974,5,nested,1000,3,3,3,0.000002999997000003
346,2739974,5,nested,1000,4,3,3,0.000002999997000003
347,2747893,5,nested,1000,0,3,3,0.000002999997000003
347,2747893,5,nested,1000,1,3,3,0.000002999997000003
347,2747893,5,nested,1000,2,3,3,0.000002999997000003
347,2747893,5,nested,1000,3,3,3,0.000002999997000003
347,2747893,5,nested,1000,4,3,3,0.000002999997000003
348,2755812,5,nested,1000,0,3,3,0.000002999997000003
348,2755812,5,nested,1000,1,3,3,0.000002999997000003
348,2755812,5,nested,1000,2,3,3,0.000002999997000003
348,2755812,5,nested,1000,3,3,3,0.000002999997000003
348,2755812,5,nested,1000,4,3,3,0.000002999997000003
349,2763731,5,nested,1000,0,3,3,0.000002999997000003
349,2763731,5,nested,1000,1,3,3,0.000002999997000003
349,2763731,5,nested,1000,2,3,3,0.000002999997000003
349,2763731,5,nested,1000,3,3,3,0.000002999997000003
349,2763731,5,nested,1000,4,3,3,0.000002999997000003
350,2771650,5,flat,1000,0,1000,1000,0.000999999000001
350,2771650,5,flat,1000,1,1000,1000,0.000999999000001
350,2771650,5,flat,1000,2,998,1000,0.000997999002000998
350,2771650,5,flat,1000,3,999,1000,0.000998999001000999
350,2771650,5,flat,1000,4,999,1000,0.000998999001000999
351,2779569,5,flat,1000,0,1000,1000,0.000999999000001
351,2779569,5,flat,1000,1,999,1000,0.000998999001000999
351,2779569,5,flat,1000,2,999,1000,0.000998999001000999
351,2779569,5,flat,1000,3,1000,1000,0.000999999000001
351,2779569,5,flat,1000,4,1000,1000,0.000999999000001
352,2787488,5,flat,1000,0,1000,1000,0.000999999000001
352,2787488,5,flat,1000,1,999,1000,0.000998999001000999
352,2787488,5,flat,1000,2,1000,1000,0.000999999000001
352,2787488,5,flat,1000,3,1000,1000,0.000999999000001
352,2787488,5,flat,1000,4,1000,1000,0.000999999000001
353,2795407,5,flat,1000,0,999,1000,0.000998999001000999
353,2795407,5,flat,1000,1,1000,1000,0.000999999000001
353,2795407,5,flat,1000,2,1000,1000,0.000999999000001
353,2795407,5,flat,1000,3,999,1000,0.000998999001000999
353,2795407,5,flat,1000,4,1000,1000,0.000999999000001
354,2803326,5,flat,1000,0,999,1000,0.000998999001000999
354,2803326,5,flat,1000,1,1000,1000,0.000999999000001
354,2803326,5,flat,1000,2,1000,1000,0.000999999000001
354,2803326,5,flat,1000,3,998,1000,0.000997999002000998
354,2803326,5,flat,1000,4,999,1000,0.000998999001000999
355,2811245,5,flat,1000,0,999,1000,0.000998999001000999
355,2811245,5,flat,1000,1,999,1000,0.000998999001000999
355,2811245,5,flat,1000,2,999,1000,0.000998999001000999
355,2811245,5,flat,1000,3,1000,1000,0.000999999000001
355,2811245,5,flat,1000,4,1000,1000,0.000999999000001
356,2819164,5,flat,1000,0,999,1000,0.000998999001000999
356,2819164,5,flat,1000,1,1000,1000,0.000999999000001
356,2819164,5,flat,1000,2,1000,1000,0.000999999000001
356,2819164,5,flat,1000,3,1000,1000,0.000999999000001
356,2819164,5,flat,1000,4,1000,1000,0.000999999000001
357,2827083,5,flat,1000,0,999,1000,0.000998999001000999
357,2827083,5,flat,1000,1,1000,1000,0.000999999000001
357,2827083,5,flat,1000,2,1000,1000,0.000999999000001
357,2827083,5,flat,1000,3,1000,1000,0.000999999000001
357,2827083,5,flat,1000,4,1000,1000,0.000999999000001
358,2835002,5,flat,1000,0,999,1000,0.000998999001000999
358,2835002,5,flat,1000,1,999,1000,0.000998999001000999
358,2835002,5,flat,1000,2,999,1000,0.000998999001000999
358,2835002,5,flat,1000,3,1000,1000,0.000999999000001
358,2835002,5,flat,1000,4,1000,1000,0.000999999000001
359,2842921,5,flat,1000,0,999,1000,0.000998999001000999
359,2842921,5,flat,1000,1,998,1000,0.000997999002000998
359,2842921,5,flat,1000,2,1000,1000,0.000999999000001
359,2842921,5,flat,1000,3,999,1000,0.000998999001000999
359,2842921,5,flat,1000,4,999,1000,0.000998999001000999
360,2850840,5,flat,1000,0,1000,1000,0.000999999000001
360,2850840,5,flat,1000,1,1000,1000,0.000999999000001
360,2850840,5,flat,1000,2,1000,1000,0.000999999000001
360,2850840,5,flat,1000,3,999,1000,0.000998999001000999
360,2850840,5,flat,1000,4,1000,1000,0.000999999000001
361,2858759,5,flat,1000,0,1000,1000,0.000999999000001
361,2858759,5,flat,1000,1,1000,1000,0.000999999000001
361,2858759,5,flat,1000,2,1000,1000,0.000999999000001
361,2858759,5,flat,1000,3,999,1000,0.000998999001000999
361,2858759,5,flat,1000,4,999,1000,0.000998999001000999
362,2866678,5,flat,1000,0,1000,1000,0.000999999000001
362,2866678,5,flat,1000,1,1000,1000,0.000999999000001
362,2866678,5,flat,1000,2,999,1000,0.000998999001000999
362,2866678,5,flat,1000,3,1000,1000,0.000999999000001
362,2866678,5,flat,1000,4,999,1000,0.000998999001000999
363,2874597,5,flat,1000,0,1000,1000,0.000999999000001
363,2874597,5,flat,1000,1,1000,1000,0.000999999000001
363,2874597,5,flat,1000,2,1000,1000,0.000999999000001
363,2874597,5,flat,1000,3,999,1000,0.000998999001000999
363,2874597,5,flat,1000,4,1000,1000,0.000999999000001
364,2882516,5,flat,1000,0,1000,1000,0.000999999000001
364,2882516,5,flat,1000,1,1000,1000,0.000999999000001
364,2882516,5,flat,1000,2,1000,1000,0.000999999000001
364,2882516,5,flat,1000,3,999,1000,0.000998999001000999
364,2882516,5,flat,1000,4,1000,1000,0.000999999000001
365,2890435,5,flat,1000,0,999,1000,0.000998999001000999
365,2890435,5,flat,1000,1,1000,1000,0.000999999000001
365,2890435,5,flat,1000,2,1000,1000,0.000999999000001
365,2890435,5,flat,1000,3,1000,1000,0.000999999000001
365,2890435,5,flat,1000,4,1000,1000,0.000999999000001
366,2898354,5,flat,1000,0,1000,1000,0.000999999000001
366,2898354,5,flat,1000,1,1000,1000,0.000999999000001
366,2898354,5,flat,1000,2,1000,1000,0.000999999000001
366,2898354,5,flat,1000,3,999,1000,0.000998999001000999
366,2898354,5,flat,1000,4,1000,1000,0.000999999000001
367,2906273,5,flat,1000,0,999,1000,0.000998999001000999
367,2906273,5,flat,1000,1,1000,1000,0.000999999000001
367,2906273,5,flat,1000,2,999,1000,0.000998999001000999
367,2906273,5,flat,1000,3,1000,1000,0.000999999000001
367,2906273,5,flat,1000,4,1000,1000,0.000999999000001
368,2914192,5,flat,1000,0,1000,1000,0.000999999000001
368,2914192,5,flat,1000,1,998,1000,0.000997999002000998
368,2914192,5,flat,1000,2,999,1000,0.000998999001000999
368,2914192,5,flat,1000,3,1000,1000,0.000999999000001
368,2914192,5,flat,1000,4,999,1000,0.000998999001000999
