trial_id,seed,arbitrary_type,sampler_type,requested_count,actual_count,unique_count,termination_guard_triggered,elapsed_micros
1275,593925,exact,random,100,100,59,false,4
1276,601844,exact,random,100,100,67,false,4
1277,609763,exact,random,100,100,60,false,4
1278,617682,exact,random,100,100,63,false,4
1279,625601,exact,random,100,100,66,false,4
1280,633520,exact,random,100,100,58,false,4
1281,641439,exact,random,100,100,61,false,4
1282,649358,exact,random,100,100,60,false,4
1283,657277,exact,random,100,100,61,false,4
1284,665196,exact,random,100,100,63,false,4
1285,673115,exact,random,100,100,66,false,4
1286,681034,exact,random,100,100,62,false,4
1287,688953,exact,random,100,100,69,false,4
1288,696872,exact,random,100,100,70,false,4
1289,704791,exact,random,100,100,64,false,4
1290,712710,exact,random,100,100,65,false,4
1291,720629,exact,random,100,100,66,false,4
1292,728548,exact,random,100,100,65,false,4
1293,736467,exact,random,100,100,63,false,4
1294,744386,exact,random,100,100,66,false,4
1295,752305,exact,random,100,100,62,false,4
1296,760224,exact,random,100,100,64,false,4
1297,768143,exact,random,100,100,64,false,4
1298,776062,exact,random,100,100,62,false,4
1299,783981,exact,random,100,100,66,false,4
1300,791900,exact,random,100,100,63,false,4
1301,799819,exact,random,100,100,59,false,4
1302,807738,exact,random,100,100,65,false,4
1303,815657,exact,random,100,100,55,false,4
1304,823576,exact,random,100,100,58,false,4
1305,831495,exact,random,100,100,63,false,4
1306,839414,exact,random,100,100,64,false,4
1307,847333,exact,random,100,100,69,false,4
1308,855252,exact,random,100,100,64,false,4
1309,863171,exact,random,100,100,62,false,4
1310,871090,exact,random,100,100,63,false,4
1311,879009,exact,random,100,100,59,false,4
1312,886928,exact,random,100,100,65,false,4
1313,894847,exact,random,100,100,66,false,4
1314,902766,exact,random,100,100,63,false,4
1315,910685,exact,random,100,100,61,false,4
1316,918604,exact,random,100,100,68,false,4
1317,926523,exact,random,100,100,68,false,4
1318,934442,exact,random,100,100,61,false,4
1319,942361,exact,random,100,100,70,false,4
1320,950280,exact,random,100,100,63,false,4
1321,958199,exact,random,100,100,65,false,4
1322,966118,exact,random,100,100,70,false,4
1323,974037,exact,random,100,100,60,false,4
1324,981956,exact,random,100,100,59,false,4
1325,989875,exact,random,100,100,66,false,4
1326,997794,exact,random,100,100,60,false,4
1327,1005713,exact,random,100,100,62,false,4
1328,1013632,exact,random,100,100,61,false,4
1329,1021551,exact,random,100,100,71,false,4
1330,1029470,exact,random,100,100,64,false,4
1331,1037389,exact,random,100,100,64,false,4
1332,1045308,exact,random,100,100,63,false,4
1333,1053227,exact,random,100,100,60,false,4
1334,1061146,exact,random,100,100,65,false,4
1335,1069065,exact,random,100,100,69,false,4
1336,1076984,exact,random,100,100,68,false,4
1337,1084903,exact,random,100,100,66,false,4
1338,1092822,exact,random,100,100,63,false,8
1339,1100741,exact,random,100,100,67,false,4
1340,1108660,exact,random,100,100,61,false,4
1341,1116579,exact,random,100,100,65,false,4
1342,1124498,exact,random,100,100,64,false,4
1343,1132417,exact,random,100,100,64,false,4
1344,1140336,exact,random,100,100,59,false,4
1345,1148255,exact,random,100,100,63,false,4
1346,1156174,exact,random,100,100,60,false,4
1347,1164093,exact,random,100,100,68,false,4
1348,1172012,exact,random,100,100,66,false,4
1349,1179931,exact,random,100,100,62,false,4
1350,1187850,exact,random,100,100,62,false,4
1351,1195769,exact,random,100,100,61,false,4
1352,1203688,exact,random,100,100,63,false,4
1353,1211607,exact,random,100,100,61,false,4
1354,1219526,exact,random,100,100,65,false,4
1355,1227445,exact,random,100,100,63,false,4
1356,1235364,exact,random,100,100,55,false,5
1357,1243283,exact,random,100,100,62,false,13
1358,1251202,exact,random,100,100,63,false,4
1359,1259121,exact,random,100,100,67,false,4
1360,1267040,exact,random,100,100,67,false,5
1361,1274959,exact,random,100,100,59,false,4
1362,1282878,exact,random,100,100,70,false,4
1363,1290797,exact,random,100,100,62,false,4
1364,1298716,exact,random,100,100,56,false,4
1365,1306635,exact,random,100,100,67,false,4
1366,1314554,exact,random,100,100,64,false,4
1367,1322473,exact,random,100,100,62,false,4
1368,1330392,exact,random,100,100,63,false,4
1369,1338311,exact,random,100,100,65,false,5
1370,1346230,exact,random,100,100,61,false,4
1371,1354149,exact,random,100,100,61,false,4
1372,1362068,exact,random,100,100,64,false,4
1373,1369987,exact,random,100,100,65,false,4
1374,1377906,exact,random,100,100,64,false,4
1375,1385825,exact,random,100,100,63,false,4
1376,1393744,exact,random,100,100,61,false,4
1377,1401663,exact,random,100,100,64,false,4
1378,1409582,exact,random,100,100,66,false,4
1379,1417501,exact,random,100,100,61,false,4
1380,1425420,exact,random,100,100,64,false,4
1381,1433339,exact,random,100,100,63,false,4
1382,1441258,exact,random,100,100,61,false,4
1383,1449177,exact,random,100,100,63,false,4
1384,1457096,exact,random,100,100,62,false,4
1385,1465015,exact,random,100,100,65,false,4
1386,1472934,exact,random,100,100,66,false,4
1387,1480853,exact,random,100,100,63,false,4
1388,1488772,exact,random,100,100,67,false,4
1389,1496691,exact,random,100,100,60,false,4
1390,1504610,exact,random,100,100,58,false,4
1391,1512529,exact,random,100,100,59,false,4
1392,1520448,exact,random,100,100,59,false,4
1393,1528367,exact,random,100,100,61,false,4
1394,1536286,exact,random,100,100,65,false,4
1395,1544205,exact,random,100,100,64,false,4
1396,1552124,exact,random,100,100,63,false,4
1397,1560043,exact,random,100,100,64,false,4
1398,1567962,exact,random,100,100,67,false,134
1399,1575881,exact,random,100,100,60,false,5
1400,0,exact,random,500,500,99,false,20
1401,7919,exact,random,500,500,100,false,20
1402,15838,exact,random,500,500,100,false,19
1403,23757,exact,random,500,500,100,false,19
1404,31676,exact,random,500,500,100,false,19
1405,39595,exact,random,500,500,100,false,19
1406,47514,exact,random,500,500,99,false,19
1407,55433,exact,random,500,500,100,false,19
1408,63352,exact,random,500,500,100,false,19
1409,71271,exact,random,500,500,99,false,19
1410,79190,exact,random,500,500,100,false,19
1411,87109,exact,random,500,500,99,false,19
1412,95028,exact,random,500,500,99,false,18
1413,102947,exact,random,500,500,99,false,19
1414,110866,exact,random,500,500,100,false,19
1415,118785,exact,random,500,500,100,false,18
1416,126704,exact,random,500,500,100,false,19
1417,134623,exact,random,500,500,99,false,18
1418,142542,exact,random,500,500,99,false,19
1419,150461,exact,random,500,500,100,false,18
1420,158380,exact,random,500,500,98,false,18
1421,166299,exact,random,500,500,100,false,18
1422,174218,exact,random,500,500,98,false,19
1423,182137,exact,random,500,500,98,false,19
1424,190056,exact,random,500,500,99,false,19
1425,197975,exact,random,500,500,99,false,19
1426,205894,exact,random,500,500,98,false,19
1427,213813,exact,random,500,500,97,false,18
1428,221732,exact,random,500,500,99,false,19
1429,229651,exact,random,500,500,99,false,18
1430,237570,exact,random,500,500,100,false,18
1431,245489,exact,random,500,500,99,false,19
1432,253408,exact,random,500,500,99,false,19
1433,261327,exact,random,500,500,99,false,18
1434,269246,exact,random,500,500,100,false,19
1435,277165,exact,random,500,500,100,false,19
1436,285084,exact,random,500,500,100,false,19
1437,293003,exact,random,500,500,99,false,18
1438,300922,exact,random,500,500,100,false,18
1439,308841,exact,random,500,500,100,false,19
1440,316760,exact,random,500,500,99,false,19
1441,324679,exact,random,500,500,99,false,19
1442,332598,exact,random,500,500,99,false,19
1443,340517,exact,random,500,500,100,false,18
1444,348436,exact,random,500,500,100,false,18
1445,356355,exact,random,500,500,99,false,19
1446,364274,exact,random,500,500,100,false,19
1447,372193,exact,random,500,500,100,false,18
1448,380112,exact,random,500,500,100,false,19
1449,388031,exact,random,500,500,99,false,18
1450,395950,exact,random,500,500,100,false,19
1451,403869,exact,random,500,500,99,false,19
1452,411788,exact,random,500,500,99,false,18
1453,419707,exact,random,500,500,100,false,19
1454,427626,exact,random,500,500,100,false,19
1455,435545,exact,random,500,500,100,false,19
1456,443464,exact,random,500,500,100,false,19
1457,451383,exact,random,500,500,100,false,19
1458,459302,exact,random,500,500,99,false,18
1459,467221,exact,random,500,500,100,false,21
1460,475140,exact,random,500,500,100,false,19
1461,483059,exact,random,500,500,99,false,20
1462,490978,exact,random,500,500,98,false,19
1463,498897,exact,random,500,500,99,false,19
1464,506816,exact,random,500,500,99,false,38
1465,514735,exact,random,500,500,100,false,21
1466,522654,exact,random,500,500,100,false,19
1467,530573,exact,random,500,500,99,false,19
1468,538492,exact,random,500,500,97,false,19
1469,546411,exact,random,500,500,100,false,19
1470,554330,exact,random,500,500,100,false,19
1471,562249,exact,random,500,500,99,false,19
1472,570168,exact,random,500,500,100,false,19
1473,578087,exact,random,500,500,99,false,20
1474,586006,exact,random,500,500,99,false,20
1475,593925,exact,random,500,500,99,false,163
1476,601844,exact,random,500,500,99,false,19
1477,609763,exact,random,500,500,99,false,19
1478,617682,exact,random,500,500,97,false,19
1479,625601,exact,random,500,500,99,false,19
1480,633520,exact,random,500,500,99,false,19
1481,641439,exact,random,500,500,97,false,19
1482,649358,exact,random,500,500,100,false,19
1483,657277,exact,random,500,500,100,false,19
1484,665196,exact,random,500,500,99,false,20
1485,673115,exact,random,500,500,98,false,19
1486,681034,exact,random,500,500,100,false,19
1487,688953,exact,random,500,500,100,false,19
1488,696872,exact,random,500,500,100,false,19
1489,704791,exact,random,500,500,99,false,19
1490,712710,exact,random,500,500,100,false,19
1491,720629,exact,random,500,500,100,false,19
1492,728548,exact,random,500,500,98,false,19
1493,736467,exact,random,500,500,99,false,20
1494,744386,exact,random,500,500,99,false,20
1495,752305,exact,random,500,500,99,false,19
1496,760224,exact,random,500,500,99,false,19
1497,768143,exact,random,500,500,100,false,19
1498,776062,exact,random,500,500,100,false,19
1499,783981,exact,random,500,500,100,false,19
1500,791900,exact,random,500,500,100,false,19
1501,799819,exact,random,500,500,99,false,19
1502,807738,exact,random,500,500,99,false,19
1503,815657,exact,random,500,500,100,false,19
1504,823576,exact,random,500,500,99,false,19
1505,831495,exact,random,500,500,100,false,20
1506,839414,exact,random,500,500,99,false,20
1507,847333,exact,random,500,500,100,false,19
1508,855252,exact,random,500,500,100,false,20
1509,863171,exact,random,500,500,99,false,19
1510,871090,exact,random,500,500,99,false,18
1511,879009,exact,random,500,500,99,false,19
1512,886928,exact,random,500,500,99,false,18
1513,894847,exact,random,500,500,97,false,18
1514,902766,exact,random,500,500,100,false,18
1515,910685,exact,random,500,500,99,false,17
1516,918604,exact,random,500,500,100,false,17
1517,926523,exact,random,500,500,100,false,17
1518,934442,exact,random,500,500,100,false,17
1519,942361,exact,random,500,500,100,false,17
1520,950280,exact,random,500,500,100,false,17
1521,958199,exact,random,500,500,99,false,17
1522,966118,exact,random,500,500,100,false,16
1523,974037,exact,random,500,500,100,false,17
1524,981956,exact,random,500,500,98,false,17
1525,989875,exact,random,500,500,100,false,16
1526,997794,exact,random,500,500,100,false,17
1527,1005713,exact,random,500,500,98,false,16
1528,1013632,exact,random,500,500,99,false,17
1529,1021551,exact,random,500,500,100,false,17
1530,1029470,exact,random,500,500,100,false,17
1531,1037389,exact,random,500,500,99,false,17
1532,1045308,exact,random,500,500,100,false,17
1533,1053227,exact,random,500,500,98,false,17
1534,1061146,exact,random,500,500,100,false,18
1535,1069065,exact,random,500,500,100,false,17
1536,1076984,exact,random,500,500,100,false,17
1537,1084903,exact,random,500,500,100,false,17
1538,1092822,exact,random,500,500,100,false,18
1539,1100741,exact,random,500,500,98,false,17
1540,1108660,exact,random,500,500,98,false,18
1541,1116579,exact,random,500,500,100,false,17
1542,1124498,exact,random,500,500,99,false,17
1543,1132417,exact,random,500,500,100,false,17
1544,1140336,exact,random,500,500,100,false,17
1545,1148255,exact,random,500,500,98,false,17
1546,1156174,exact,random,500,500,100,false,17
1547,1164093,exact,random,500,500,100,false,17
1548,1172012,exact,random,500,500,100,false,17
1549,1179931,exact,random,500,500,99,false,17
1550,1187850,exact,random,500,500,99,false,18
1551,1195769,exact,random,500,500,99,false,17
1552,1203688,exact,random,500,500,100,false,17
1553,1211607,exact,random,500,500,99,false,17
1554,1219526,exact,random,500,500,99,false,18
1555,1227445,exact,random,500,500,100,false,17
1556,1235364,exact,random,500,500,97,false,17
1557,1243283,exact,random,500,500,100,false,17
1558,1251202,exact,random,500,500,100,false,17
1559,1259121,exact,random,500,500,99,false,17
1560,1267040,exact,random,500,500,99,false,17
1561,1274959,exact,random,500,500,100,false,17
1562,1282878,exact,random,500,500,100,false,17
1563,1290797,exact,random,500,500,99,false,21
1564,1298716,exact,random,500,500,100,false,17
1565,1306635,exact,random,500,500,100,false,17
1566,1314554,exact,random,500,500,99,false,17
1567,1322473,exact,random,500,500,98,false,17
1568,1330392,exact,random,500,500,99,false,17
1569,1338311,exact,random,500,500,100,false,17
1570,1346230,exact,random,500,500,100,false,17
1571,1354149,exact,random,500,500,96,false,17
1572,1362068,exact,random,500,500,99,false,18
1573,1369987,exact,random,500,500,99,false,17
1574,1377906,exact,random,500,500,100,false,18
1575,1385825,exact,random,500,500,99,false,17
1576,1393744,exact,random,500,500,100,false,17
1577,1401663,exact,random,500,500,98,false,18
1578,1409582,exact,random,500,500,100,false,17
1579,1417501,exact,random,500,500,100,false,17
1580,1425420,exact,random,500,500,99,false,17
1581,1433339,exact,random,500,500,100,false,17
1582,1441258,exact,random,500,500,98,false,17
1583,1449177,exact,random,500,500,100,false,17
1584,1457096,exact,random,500,500,100,false,18
1585,1465015,exact,random,500,500,98,false,17
1586,1472934,exact,random,500,500,100,false,17
1587,1480853,exact,random,500,500,98,false,17
1588,1488772,exact,random,500,500,99,false,16
1589,1496691,exact,random,500,500,99,false,17
1590,1504610,exact,random,500,500,99,false,17
1591,1512529,exact,random,500,500,98,false,17
1592,1520448,exact,random,500,500,100,false,17
1593,1528367,exact,random,500,500,100,false,18
1594,1536286,exact,random,500,500,98,false,146
1595,1544205,exact,random,500,500,100,false,18
1596,1552124,exact,random,500,500,100,false,16
1597,1560043,exact,random,500,500,100,false,17
1598,1567962,exact,random,500,500,99,false,17
1599,1575881,exact,random,500,500,100,false,16
1600,0,non_injective,deduping,10,10,10,false,303
1601,7919,non_injective,deduping,10,10,10,false,27
1602,15838,non_injective,deduping,10,10,10,false,24
1603,23757,non_injective,deduping,10,10,10,false,45
1604,31676,non_injective,deduping,10,10,10,false,23
1605,39595,non_injective,deduping,10,10,10,false,22
1606,47514,non_injective,deduping,10,10,10,false,34
1607,55433,non_injective,deduping,10,10,10,false,32
1608,63352,non_injective,deduping,10,10,10,false,28
1609,71271,non_injective,deduping,10,10,10,false,30
1610,79190,non_injective,deduping,10,10,10,false,21
1611,87109,non_injective,deduping,10,10,10,false,20
1612,95028,non_injective,deduping,10,10,10,false,16
1613,102947,non_injective,deduping,10,10,10,false,19
1614,110866,non_injective,deduping,10,10,10,false,22
1615,118785,non_injective,deduping,10,10,10,false,16
1616,126704,non_injective,deduping,10,10,10,false,16
1617,134623,non_injective,deduping,10,10,10,false,17
1618,142542,non_injective,deduping,10,10,10,false,18
1619,150461,non_injective,deduping,10,10,10,false,27
1620,158380,non_injective,deduping,10,10,10,false,20
1621,166299,non_injective,deduping,10,10,10,false,25
1622,174218,non_injective,deduping,10,10,10,false,25
1623,182137,non_injective,deduping,10,10,10,false,17
1624,190056,non_injective,deduping,10,10,10,false,15
1625,197975,non_injective,deduping,10,10,10,false,19
1626,205894,non_injective,deduping,10,10,10,false,18
1627,213813,non_injective,deduping,10,10,10,false,22
1628,221732,non_injective,deduping,10,10,10,false,18
1629,229651,non_injective,deduping,10,10,10,false,18
1630,237570,non_injective,deduping,10,10,10,false,17
1631,245489,non_injective,deduping,10,10,10,false,17
1632,253408,non_injective,deduping,10,10,10,false,19
1633,261327,non_injective,deduping,10,10,10,false,15
1634,269246,non_injective,deduping,10,10,10,false,19
1635,277165,non_injective,deduping,10,10,10,false,16
1636,285084,non_injective,deduping,10,10,10,false,18
1637,293003,non_injective,deduping,10,10,10,false,15
1638,300922,non_injective,deduping,10,10,10,false,16
1639,308841,non_injective,deduping,10,10,10,false,18
1640,316760,non_injective,deduping,10,10,10,false,24
1641,324679,non_injective,deduping,10,10,10,false,22
1642,332598,non_injective,deduping,10,10,10,false,23
1643,340517,non_injective,deduping,10,10,10,false,22
1644,348436,non_injective,deduping,10,10,10,false,18
1645,356355,non_injective,deduping,10,10,10,false,17
1646,364274,non_injective,deduping,10,10,10,false,21
1647,372193,non_injective,deduping,10,10,10,false,21
1648,380112,non_injective,deduping,10,10,10,false,16
1649,388031,non_injective,deduping,10,10,10,false,16
1650,395950,non_injective,deduping,10,10,10,false,16
1651,403869,non_injective,deduping,10,10,10,false,17
1652,411788,non_injective,deduping,10,10,10,false,19
1653,419707,non_injective,deduping,10,10,10,false,28
1654,427626,non_injective,deduping,10,10,10,false,22
1655,435545,non_injective,deduping,10,10,10,false,15
1656,443464,non_injective,deduping,10,10,10,false,18
1657,451383,non_injective,deduping,10,10,10,false,17
1658,459302,non_injective,deduping,10,10,10,false,15
1659,467221,non_injective,deduping,10,10,10,false,24
1660,475140,non_injective,deduping,10,10,10,false,15
1661,483059,non_injective,deduping,10,9,9,true,26
1662,490978,non_injective,deduping,10,10,10,false,15
1663,498897,non_injective,deduping,10,10,10,false,18
1664,506816,non_injective,deduping,10,9,9,true,28
1665,514735,non_injective,deduping,10,10,10,false,16
1666,522654,non_injective,deduping,10,10,10,false,15
1667,530573,non_injective,deduping,10,10,10,false,16
1668,538492,non_injective,deduping,10,10,10,false,19
1669,546411,non_injective,deduping,10,10,10,false,15
1670,554330,non_injective,deduping,10,10,10,false,19
1671,562249,non_injective,deduping,10,10,10,false,16
1672,570168,non_injective,deduping,10,10,10,false,26
1673,578087,non_injective,deduping,10,10,10,false,16
1674,586006,non_injective,deduping,10,10,10,false,22
1675,593925,non_injective,deduping,10,10,10,false,12
1676,601844,non_injective,deduping,10,10,10,false,15
1677,609763,non_injective,deduping,10,10,10,false,9
1678,617682,non_injective,deduping,10,10,10,false,11
1679,625601,non_injective,deduping,10,10,10,false,9
1680,633520,non_injective,deduping,10,10,10,false,9
1681,641439,non_injective,deduping,10,10,10,false,10
1682,649358,non_injective,deduping,10,9,9,true,20
1683,657277,non_injective,deduping,10,10,10,false,11
1684,665196,non_injective,deduping,10,10,10,false,9
1685,673115,non_injective,deduping,10,10,10,false,8
1686,681034,non_injective,deduping,10,10,10,false,9
1687,688953,non_injective,deduping,10,10,10,false,9
1688,696872,non_injective,deduping,10,10,10,false,8
1689,704791,non_injective,deduping,10,10,10,false,10
1690,712710,non_injective,deduping,10,10,10,false,8
1691,720629,non_injective,deduping,10,10,10,false,9
1692,728548,non_injective,deduping,10,10,10,false,17
1693,736467,non_injective,deduping,10,10,10,false,7
1694,744386,non_injective,deduping,10,10,10,false,8
1695,752305,non_injective,deduping,10,10,10,false,7
1696,760224,non_injective,deduping,10,10,10,false,8
1697,768143,non_injective,deduping,10,10,10,false,12
1698,776062,non_injective,deduping,10,10,10,false,9
1699,783981,non_injective,deduping,10,10,10,false,8
1700,791900,non_injective,deduping,10,10,10,false,8
1701,799819,non_injective,deduping,10,10,10,false,9
1702,807738,non_injective,deduping,10,10,10,false,8
1703,815657,non_injective,deduping,10,10,10,false,7
1704,823576,non_injective,deduping,10,10,10,false,7
1705,831495,non_injective,deduping,10,10,10,false,12
1706,839414,non_injective,deduping,10,10,10,false,8
1707,847333,non_injective,deduping,10,10,10,false,9
1708,855252,non_injective,deduping,10,10,10,false,14
1709,863171,non_injective,deduping,10,10,10,false,7
1710,871090,non_injective,deduping,10,10,10,false,7
1711,879009,non_injective,deduping,10,10,10,false,14
1712,886928,non_injective,deduping,10,10,10,false,8
1713,894847,non_injective,deduping,10,10,10,false,6
1714,902766,non_injective,deduping,10,10,10,false,6
1715,910685,non_injective,deduping,10,10,10,false,7
1716,918604,non_injective,deduping,10,10,10,false,8
1717,926523,non_injective,deduping,10,10,10,false,6
1718,934442,non_injective,deduping,10,10,10,false,7
1719,942361,non_injective,deduping,10,10,10,false,6
1720,950280,non_injective,deduping,10,10,10,false,5
1721,958199,non_injective,deduping,10,10,10,false,7
1722,966118,non_injective,deduping,10,10,10,false,6
1723,974037,non_injective,deduping,10,10,10,false,5
1724,981956,non_injective,deduping,10,10,10,false,7
1725,989875,non_injective,deduping,10,10,10,false,8
1726,997794,non_injective,deduping,10,10,10,false,7
1727,1005713,non_injective,deduping,10,10,10,false,6
1728,1013632,non_injective,deduping,10,10,10,false,6
1729,1021551,non_injective,deduping,10,10,10,false,6
1730,1029470,non_injective,deduping,10,10,10,false,7
1731,1037389,non_injective,deduping,10,10,10,false,6
1732,1045308,non_injective,deduping,10,10,10,false,7
1733,1053227,non_injective,deduping,10,10,10,false,5
1734,1061146,non_injective,deduping,10,10,10,false,9
1735,1069065,non_injective,deduping,10,10,10,false,5
1736,1076984,non_injective,deduping,10,10,10,false,8
1737,1084903,non_injective,deduping,10,10,10,false,6
1738,1092822,non_injective,deduping,10,10,10,false,7
1739,1100741,non_injective,deduping,10,10,10,false,5
1740,1108660,non_injective,deduping,10,10,10,false,7
1741,1116579,non_injective,deduping,10,10,10,false,5
1742,1124498,non_injective,deduping,10,10,10,false,5
1743,1132417,non_injective,deduping,10,10,10,false,7
1744,1140336,non_injective,deduping,10,10,10,false,7
1745,1148255,non_injective,deduping,10,10,10,false,7
1746,1156174,non_injective,deduping,10,10,10,false,6
1747,1164093,non_injective,deduping,10,10,10,false,6
1748,1172012,non_injective,deduping,10,10,10,false,7
1749,1179931,non_injective,deduping,10,10,10,false,6
1750,1187850,non_injective,deduping,10,10,10,false,10
1751,1195769,non_injective,deduping,10,10,10,false,6
1752,1203688,non_injective,deduping,10,10,10,false,6
1753,1211607,non_injective,deduping,10,10,10,false,6
1754,1219526,non_injective,deduping,10,10,10,false,8
1755,1227445,non_injective,deduping,10,10,10,false,6
1756,1235364,non_injective,deduping,10,10,10,false,7
1757,1243283,non_injective,deduping,10,10,10,false,6
1758,1251202,non_injective,deduping,10,10,10,false,7
1759,1259121,non_injective,deduping,10,10,10,false,6
1760,1267040,non_injective,deduping,10,10,10,false,5
1761,1274959,non_injective,deduping,10,10,10,false,6
1762,1282878,non_injective,deduping,10,10,10,false,7
1763,1290797,non_injective,deduping,10,10,10,false,6
1764,1298716,non_injective,deduping,10,10,10,false,8
1765,1306635,non_injective,deduping,10,10,10,false,6
1766,1314554,non_injective,deduping,10,10,10,false,6
1767,1322473,non_injective,deduping,10,10,10,false,6
1768,1330392,non_injective,deduping,10,10,10,false,6
1769,1338311,non_injective,deduping,10,10,10,false,7
1770,1346230,non_injective,deduping,10,10,10,false,6
1771,1354149,non_injective,deduping,10,10,10,false,5
1772,1362068,non_injective,deduping,10,10,10,false,6
1773,1369987,non_injective,deduping,10,10,10,false,6
1774,1377906,non_injective,deduping,10,10,10,false,7
1775,1385825,non_injective,deduping,10,10,10,false,7
1776,1393744,non_injective,deduping,10,10,10,false,6
1777,1401663,non_injective,deduping,10,10,10,false,6
1778,1409582,non_injective,deduping,10,10,10,false,6
1779,1417501,non_injective,deduping,10,10,10,false,8
1780,1425420,non_injective,deduping,10,10,10,false,16
1781,1433339,non_injective,deduping,10,10,10,false,5
1782,1441258,non_injective,deduping,10,10,10,false,5
1783,1449177,non_injective,deduping,10,10,10,false,6
1784,1457096,non_injective,deduping,10,10,10,false,6
1785,1465015,non_injective,deduping,10,10,10,false,5
1786,1472934,non_injective,deduping,10,10,10,false,5
1787,1480853,non_injective,deduping,10,10,10,false,6
1788,1488772,non_injective,deduping,10,10,10,false,7
1789,1496691,non_injective,deduping,10,10,10,false,4
1790,1504610,non_injective,deduping,10,10,10,false,5
1791,1512529,non_injective,deduping,10,10,10,false,5
1792,1520448,non_injective,deduping,10,10,10,false,5
1793,1528367,non_injective,deduping,10,10,10,false,6
1794,1536286,non_injective,deduping,10,10,10,false,4
1795,1544205,non_injective,deduping,10,10,10,false,5
1796,1552124,non_injective,deduping,10,10,10,false,5
1797,1560043,non_injective,deduping,10,10,10,false,4
1798,1567962,non_injective,deduping,10,10,10,false,5
1799,1575881,non_injective,deduping,10,10,10,false,6
1800,0,non_injective,deduping,50,10,10,true,8
1801,7919,non_injective,deduping,50,10,10,true,7
1802,15838,non_injective,deduping,50,10,10,true,8
1803,23757,non_injective,deduping,50,10,10,true,8
1804,31676,non_injective,deduping,50,10,10,true,8
1805,39595,non_injective,deduping,50,10,10,true,8
1806,47514,non_injective,deduping,50,10,10,true,8
1807,55433,non_injective,deduping,50,10,10,true,8
1808,63352,non_injective,deduping,50,10,10,true,8
1809,71271,non_injective,deduping,50,10,10,true,14
1810,79190,non_injective,deduping,50,10,10,true,9
1811,87109,non_injective,deduping,50,10,10,true,7
1812,95028,non_injective,deduping,50,10,10,true,7
1813,102947,non_injective,deduping,50,10,10,true,7
1814,110866,non_injective,deduping,50,10,10,true,7
1815,118785,non_injective,deduping,50,10,10,true,7
1816,126704,non_injective,deduping,50,10,10,true,7
1817,134623,non_injective,deduping,50,10,10,true,7
1818,142542,non_injective,deduping,50,10,10,true,8
1819,150461,non_injective,deduping,50,10,10,true,8
1820,158380,non_injective,deduping,50,10,10,true,8
1821,166299,non_injective,deduping,50,10,10,true,8
1822,174218,non_injective,deduping,50,10,10,true,7
1823,182137,non_injective,deduping,50,10,10,true,7
1824,190056,non_injective,deduping,50,10,10,true,7
1825,197975,non_injective,deduping,50,10,10,true,8
1826,205894,non_injective,deduping,50,10,10,true,7
1827,213813,non_injective,deduping,50,10,10,true,8
1828,221732,non_injective,deduping,50,10,10,true,7
1829,229651,non_injective,deduping,50,10,10,true,7
1830,237570,non_injective,deduping,50,10,10,true,7
1831,245489,non_injective,deduping,50,10,10,true,7
1832,253408,non_injective,deduping,50,10,10,true,7
1833,261327,non_injective,deduping,50,10,10,true,6
1834,269246,non_injective,deduping,50,10,10,true,7
1835,277165,non_injective,deduping,50,10,10,true,7
1836,285084,non_injective,deduping,50,10,10,true,7
1837,293003,non_injective,deduping,50,10,10,true,6
1838,300922,non_injective,deduping,50,10,10,true,7
1839,308841,non_injective,deduping,50,10,10,true,7
1840,316760,non_injective,deduping,50,10,10,true,8
1841,324679,non_injective,deduping,50,10,10,true,8
1842,332598,non_injective,deduping,50,10,10,true,8
1843,340517,non_injective,deduping,50,10,10,true,8
1844,348436,non_injective,deduping,50,10,10,true,7
1845,356355,non_injective,deduping,50,10,10,true,7
1846,364274,non_injective,deduping,50,10,10,true,23
1847,372193,non_injective,deduping,50,10,10,true,7
1848,380112,non_injective,deduping,50,10,10,true,5
1849,388031,non_injective,deduping,50,10,10,true,5
1850,395950,non_injective,deduping,50,10,10,true,5
1851,403869,non_injective,deduping,50,10,10,true,5
1852,411788,non_injective,deduping,50,10,10,true,6
1853,419707,non_injective,deduping,50,10,10,true,7
1854,427626,non_injective,deduping,50,10,10,true,6
1855,435545,non_injective,deduping,50,10,10,true,5
1856,443464,non_injective,deduping,50,10,10,true,5
1857,451383,non_injective,deduping,50,10,10,true,5
1858,459302,non_injective,deduping,50,10,10,true,5
1859,467221,non_injective,deduping,50,10,10,true,7
1860,475140,non_injective,deduping,50,10,10,true,5
1861,483059,non_injective,deduping,50,9,9,true,5
1862,490978,non_injective,deduping,50,10,10,true,5
1863,498897,non_injective,deduping,50,10,10,true,5
1864,506816,non_injective,deduping,50,9,9,true,5
1865,514735,non_injective,deduping,50,10,10,true,5
1866,522654,non_injective,deduping,50,10,10,true,11
1867,530573,non_injective,deduping,50,10,10,true,7
1868,538492,non_injective,deduping,50,10,10,true,6
1869,546411,non_injective,deduping,50,10,10,true,7
1870,554330,non_injective,deduping,50,10,10,true,6
1871,562249,non_injective,deduping,50,10,10,true,5
1872,570168,non_injective,deduping,50,10,10,true,6
1873,578087,non_injective,deduping,50,10,10,true,6
1874,586006,non_injective,deduping,50,10,10,true,6
1875,593925,non_injective,deduping,50,10,10,true,6
