trial_id,seed,length_distribution,bug_type,bug_detected,tests_to_detection,tests_run,elapsed_micros
1331,10540189,uniform,max_boundary,true,36,36,3
1332,10548108,uniform,max_boundary,true,25,25,2
1333,10556027,uniform,max_boundary,true,26,26,2
1334,10563946,uniform,max_boundary,true,8,8,0
1335,10571865,uniform,max_boundary,true,25,25,7
1336,10579784,uniform,max_boundary,true,3,3,0
1337,10587703,uniform,max_boundary,true,11,11,1
1338,10595622,uniform,max_boundary,true,29,29,2
1339,10603541,uniform,max_boundary,true,13,13,1
1340,10611460,uniform,max_boundary,true,1,1,0
1341,10619379,uniform,max_boundary,true,5,5,0
1342,10627298,uniform,max_boundary,true,2,2,0
1343,10635217,uniform,max_boundary,true,1,1,0
1344,10643136,uniform,max_boundary,true,2,2,0
1345,10651055,uniform,max_boundary,true,1,1,0
1346,10658974,uniform,max_boundary,true,6,6,0
1347,10666893,uniform,max_boundary,true,7,7,0
1348,10674812,uniform,max_boundary,true,4,4,0
1349,10682731,uniform,max_boundary,true,8,8,0
1350,10690650,uniform,max_boundary,true,10,10,1
1351,10698569,uniform,max_boundary,true,6,6,0
1352,10706488,uniform,max_boundary,true,16,16,1
1353,10714407,uniform,max_boundary,true,17,17,1
1354,10722326,uniform,max_boundary,true,4,4,0
1355,10730245,uniform,max_boundary,true,2,2,0
1356,10738164,uniform,max_boundary,true,3,3,0
1357,10746083,uniform,max_boundary,true,5,5,0
1358,10754002,uniform,max_boundary,true,1,1,0
1359,10761921,uniform,max_boundary,true,10,10,0
1360,10769840,uniform,max_boundary,true,4,4,0
1361,10777759,uniform,max_boundary,true,17,17,2
1362,10785678,uniform,max_boundary,true,1,1,0
1363,10793597,uniform,max_boundary,true,7,7,0
1364,10801516,uniform,max_boundary,true,30,30,10
1365,10809435,uniform,max_boundary,true,15,15,1
1366,10817354,uniform,max_boundary,true,9,9,1
1367,10825273,uniform,max_boundary,true,2,2,0
1368,10833192,uniform,max_boundary,true,10,10,1
1369,10841111,uniform,max_boundary,true,15,15,1
1370,10849030,uniform,max_boundary,true,16,16,1
1371,10856949,uniform,max_boundary,true,35,35,3
1372,10864868,uniform,max_boundary,true,7,7,0
1373,10872787,uniform,max_boundary,true,2,2,0
1374,10880706,uniform,max_boundary,true,13,13,1
1375,10888625,uniform,max_boundary,true,7,7,0
1376,10896544,uniform,max_boundary,true,23,23,2
1377,10904463,uniform,max_boundary,true,14,14,1
1378,10912382,uniform,max_boundary,true,4,4,0
1379,10920301,uniform,max_boundary,true,5,5,0
1380,10928220,uniform,max_boundary,true,10,10,1
1381,10936139,uniform,max_boundary,true,6,6,0
1382,10944058,uniform,max_boundary,true,18,18,2
1383,10951977,uniform,max_boundary,true,2,2,0
1384,10959896,uniform,max_boundary,true,10,10,1
1385,10967815,uniform,max_boundary,true,2,2,0
1386,10975734,uniform,max_boundary,true,11,11,1
1387,10983653,uniform,max_boundary,true,13,13,1
1388,10991572,uniform,max_boundary,true,39,39,3
1389,10999491,uniform,max_boundary,true,29,29,2
1390,11007410,uniform,max_boundary,true,9,9,0
1391,11015329,uniform,max_boundary,true,24,24,2
1392,11023248,uniform,max_boundary,true,5,5,0
1393,11031167,uniform,max_boundary,true,7,7,0
1394,11039086,uniform,max_boundary,true,22,22,1
1395,11047005,uniform,max_boundary,true,15,15,1
1396,11054924,uniform,max_boundary,true,44,44,3
1397,11062843,uniform,max_boundary,true,17,17,1
1398,11070762,uniform,max_boundary,true,19,19,1
1399,11078681,uniform,max_boundary,true,27,27,2
1400,11086600,uniform,max_boundary,true,31,31,2
1401,11094519,uniform,max_boundary,true,9,9,0
1402,11102438,uniform,max_boundary,true,6,6,0
1403,11110357,uniform,max_boundary,true,1,1,0
1404,11118276,uniform,max_boundary,true,11,11,1
1405,11126195,uniform,max_boundary,true,10,10,1
1406,11134114,uniform,max_boundary,true,12,12,1
1407,11142033,uniform,max_boundary,true,9,9,0
1408,11149952,uniform,max_boundary,true,2,2,0
1409,11157871,uniform,max_boundary,true,8,8,0
1410,11165790,uniform,max_boundary,true,19,19,1
1411,11173709,uniform,max_boundary,true,17,17,1
1412,11181628,uniform,max_boundary,true,6,6,0
1413,11189547,uniform,max_boundary,true,11,11,1
1414,11197466,uniform,max_boundary,true,19,19,1
1415,11205385,uniform,max_boundary,true,17,17,1
1416,11213304,uniform,max_boundary,true,1,1,0
1417,11221223,uniform,max_boundary,true,10,10,1
1418,11229142,uniform,max_boundary,true,6,6,0
1419,11237061,uniform,max_boundary,true,2,2,0
1420,11244980,uniform,max_boundary,true,4,4,0
1421,11252899,uniform,max_boundary,true,6,6,0
1422,11260818,uniform,max_boundary,true,4,4,0
1423,11268737,uniform,max_boundary,true,4,4,0
1424,11276656,uniform,max_boundary,true,3,3,0
1425,11284575,uniform,max_boundary,true,3,3,0
1426,11292494,uniform,max_boundary,true,18,18,1
1427,11300413,uniform,max_boundary,true,5,5,0
1428,11308332,uniform,max_boundary,true,16,16,1
1429,11316251,uniform,max_boundary,true,4,4,0
1430,11324170,uniform,max_boundary,true,7,7,0
1431,11332089,uniform,max_boundary,true,3,3,0
1432,11340008,uniform,max_boundary,true,3,3,0
1433,11347927,uniform,max_boundary,true,1,1,0
1434,11355846,uniform,max_boundary,true,10,10,1
1435,11363765,uniform,max_boundary,true,17,17,1
1436,11371684,uniform,max_boundary,true,7,7,0
1437,11379603,uniform,max_boundary,true,39,39,3
1438,11387522,uniform,max_boundary,true,22,22,2
1439,11395441,uniform,max_boundary,true,4,4,0
1440,11403360,uniform,max_boundary,true,1,1,0
1441,11411279,uniform,max_boundary,true,28,28,2
1442,11419198,uniform,max_boundary,true,14,14,1
1443,11427117,uniform,max_boundary,true,2,2,0
1444,11435036,uniform,max_boundary,true,13,13,1
1445,11442955,uniform,max_boundary,true,56,56,5
1446,11450874,uniform,max_boundary,true,4,4,0
1447,11458793,uniform,max_boundary,true,12,12,1
1448,11466712,uniform,max_boundary,true,5,5,0
1449,11474631,uniform,max_boundary,true,15,15,1
1450,11482550,uniform,max_boundary,true,11,11,1
1451,11490469,uniform,max_boundary,true,1,1,0
1452,11498388,uniform,max_boundary,true,1,1,0
1453,11506307,uniform,max_boundary,true,28,28,2
1454,11514226,uniform,max_boundary,true,5,5,0
1455,11522145,uniform,max_boundary,true,14,14,1
1456,11530064,uniform,max_boundary,true,1,1,0
1457,11537983,uniform,max_boundary,true,12,12,1
1458,11545902,uniform,max_boundary,true,17,17,1
1459,11553821,uniform,max_boundary,true,15,15,1
1460,11561740,uniform,max_boundary,true,7,7,0
1461,11569659,uniform,max_boundary,true,20,20,2
1462,11577578,uniform,max_boundary,true,17,17,1
1463,11585497,uniform,max_boundary,true,9,9,0
1464,11593416,uniform,max_boundary,true,14,14,1
1465,11601335,uniform,max_boundary,true,15,15,2
1466,11609254,uniform,max_boundary,true,3,3,10
1467,11617173,uniform,max_boundary,true,5,5,0
1468,11625092,uniform,max_boundary,true,27,27,2
1469,11633011,uniform,max_boundary,true,2,2,0
1470,11640930,uniform,max_boundary,true,8,8,0
1471,11648849,uniform,max_boundary,true,22,22,1
1472,11656768,uniform,max_boundary,true,17,17,1
1473,11664687,uniform,max_boundary,true,14,14,1
1474,11672606,uniform,max_boundary,true,17,17,1
1475,11680525,uniform,max_boundary,true,16,16,1
1476,11688444,uniform,max_boundary,true,14,14,1
1477,11696363,uniform,max_boundary,true,10,10,1
1478,11704282,uniform,max_boundary,true,5,5,0
1479,11712201,uniform,max_boundary,true,2,2,0
1480,11720120,uniform,max_boundary,true,43,43,4
1481,11728039,uniform,max_boundary,true,1,1,0
1482,11735958,uniform,max_boundary,true,2,2,0
1483,11743877,uniform,max_boundary,true,4,4,0
1484,11751796,uniform,max_boundary,true,25,25,2
1485,11759715,uniform,max_boundary,true,8,8,1
1486,11767634,uniform,max_boundary,true,11,11,1
1487,11775553,uniform,max_boundary,true,14,14,1
1488,11783472,uniform,max_boundary,true,1,1,0
1489,11791391,uniform,max_boundary,true,18,18,1
1490,11799310,uniform,max_boundary,true,1,1,0
1491,11807229,uniform,max_boundary,true,7,7,0
1492,11815148,uniform,max_boundary,true,5,5,0
1493,11823067,uniform,max_boundary,true,11,11,1
1494,11830986,uniform,max_boundary,true,10,10,1
1495,11838905,uniform,max_boundary,true,10,10,1
1496,11846824,uniform,max_boundary,true,7,7,0
1497,11854743,uniform,max_boundary,true,8,8,0
1498,11862662,uniform,max_boundary,true,31,31,3
1499,11870581,uniform,max_boundary,true,3,3,0
1500,11878500,uniform,interior,true,28,28,20
1501,11886419,uniform,interior,true,14,14,1
1502,11894338,uniform,interior,true,23,23,2
1503,11902257,uniform,interior,true,31,31,3
1504,11910176,uniform,interior,true,11,11,1
1505,11918095,uniform,interior,true,4,4,0
1506,11926014,uniform,interior,true,4,4,7
1507,11933933,uniform,interior,true,20,20,2
1508,11941852,uniform,interior,true,3,3,0
1509,11949771,uniform,interior,true,6,6,0
1510,11957690,uniform,interior,true,3,3,0
1511,11965609,uniform,interior,true,1,1,0
1512,11973528,uniform,interior,true,13,13,1
1513,11981447,uniform,interior,true,11,11,1
1514,11989366,uniform,interior,true,22,22,2
1515,11997285,uniform,interior,true,1,1,0
1516,12005204,uniform,interior,true,11,11,1
1517,12013123,uniform,interior,true,7,7,0
1518,12021042,uniform,interior,true,2,2,0
1519,12028961,uniform,interior,true,2,2,0
1520,12036880,uniform,interior,true,7,7,0
1521,12044799,uniform,interior,true,4,4,0
1522,12052718,uniform,interior,true,13,13,1
1523,12060637,uniform,interior,true,7,7,1
1524,12068556,uniform,interior,true,4,4,0
1525,12076475,uniform,interior,true,24,24,2
1526,12084394,uniform,interior,true,38,38,4
1527,12092313,uniform,interior,true,21,21,2
1528,12100232,uniform,interior,true,14,14,1
1529,12108151,uniform,interior,true,32,32,4
1530,12116070,uniform,interior,true,4,4,0
1531,12123989,uniform,interior,true,39,39,4
1532,12131908,uniform,interior,true,9,9,1
1533,12139827,uniform,interior,true,7,7,0
1534,12147746,uniform,interior,true,34,34,4
1535,12155665,uniform,interior,true,15,15,1
1536,12163584,uniform,interior,true,5,5,0
1537,12171503,uniform,interior,true,12,12,1
1538,12179422,uniform,interior,true,20,20,9
1539,12187341,uniform,interior,true,2,2,0
1540,12195260,uniform,interior,true,1,1,0
1541,12203179,uniform,interior,true,3,3,0
1542,12211098,uniform,interior,true,3,3,0
1543,12219017,uniform,interior,true,1,1,0
1544,12226936,uniform,interior,true,1,1,0
1545,12234855,uniform,interior,true,10,10,0
1546,12242774,uniform,interior,true,13,13,1
1547,12250693,uniform,interior,true,4,4,0
1548,12258612,uniform,interior,true,6,6,0
1549,12266531,uniform,interior,true,4,4,0
1550,12274450,uniform,interior,true,1,1,0
1551,12282369,uniform,interior,true,21,21,2
1552,12290288,uniform,interior,true,29,29,3
1553,12298207,uniform,interior,true,11,11,1
1554,12306126,uniform,interior,true,6,6,0
1555,12314045,uniform,interior,true,18,18,2
1556,12321964,uniform,interior,true,3,3,0
1557,12329883,uniform,interior,true,36,36,4
1558,12337802,uniform,interior,true,17,17,7
1559,12345721,uniform,interior,true,8,8,0
1560,12353640,uniform,interior,true,12,12,1
1561,12361559,uniform,interior,true,10,10,236
1562,12369478,uniform,interior,true,8,8,1
1563,12377397,uniform,interior,true,3,3,0
1564,12385316,uniform,interior,true,6,6,0
1565,12393235,uniform,interior,true,5,5,0
1566,12401154,uniform,interior,true,1,1,0
1567,12409073,uniform,interior,true,16,16,1
1568,12416992,uniform,interior,true,12,12,1
1569,12424911,uniform,interior,true,2,2,0
1570,12432830,uniform,interior,true,11,11,1
1571,12440749,uniform,interior,true,5,5,0
1572,12448668,uniform,interior,true,8,8,0
1573,12456587,uniform,interior,true,4,4,0
1574,12464506,uniform,interior,true,12,12,1
1575,12472425,uniform,interior,true,12,12,1
1576,12480344,uniform,interior,true,13,13,1
1577,12488263,uniform,interior,true,9,9,0
1578,12496182,uniform,interior,true,12,12,1
1579,12504101,uniform,interior,true,18,18,1
1580,12512020,uniform,interior,true,2,2,0
1581,12519939,uniform,interior,true,48,48,4
1582,12527858,uniform,interior,true,5,5,0
1583,12535777,uniform,interior,true,8,8,0
1584,12543696,uniform,interior,true,1,1,0
1585,12551615,uniform,interior,true,2,2,0
1586,12559534,uniform,interior,true,26,26,2
1587,12567453,uniform,interior,true,6,6,0
1588,12575372,uniform,interior,true,2,2,0
1589,12583291,uniform,interior,true,3,3,0
1590,12591210,uniform,interior,true,1,1,0
1591,12599129,uniform,interior,true,2,2,0
1592,12607048,uniform,interior,true,11,11,0
1593,12614967,uniform,interior,true,8,8,1
1594,12622886,uniform,interior,true,14,14,1
1595,12630805,uniform,interior,true,7,7,0
1596,12638724,uniform,interior,true,1,1,0
1597,12646643,uniform,interior,true,22,22,1
1598,12654562,uniform,interior,true,5,5,0
1599,12662481,uniform,interior,true,5,5,0
1600,12670400,uniform,interior,true,3,3,0
1601,12678319,uniform,interior,true,2,2,0
1602,12686238,uniform,interior,true,15,15,1
1603,12694157,uniform,interior,true,5,5,0
1604,12702076,uniform,interior,true,1,1,0
1605,12709995,uniform,interior,true,23,23,2
1606,12717914,uniform,interior,true,3,3,0
1607,12725833,uniform,interior,true,27,27,2
1608,12733752,uniform,interior,true,4,4,0
1609,12741671,uniform,interior,true,5,5,0
1610,12749590,uniform,interior,true,4,4,0
1611,12757509,uniform,interior,true,4,4,0
1612,12765428,uniform,interior,true,4,4,0
1613,12773347,uniform,interior,true,18,18,1
1614,12781266,uniform,interior,true,5,5,0
1615,12789185,uniform,interior,true,1,1,0
1616,12797104,uniform,interior,true,11,11,1
1617,12805023,uniform,interior,true,24,24,2
1618,12812942,uniform,interior,true,20,20,1
1619,12820861,uniform,interior,true,1,1,0
1620,12828780,uniform,interior,true,16,16,4
1621,12836699,uniform,interior,true,15,15,1
1622,12844618,uniform,interior,true,7,7,0
1623,12852537,uniform,interior,true,15,15,1
1624,12860456,uniform,interior,true,4,4,0
1625,12868375,uniform,interior,true,9,9,0
1626,12876294,uniform,interior,true,3,3,0
1627,12884213,uniform,interior,true,3,3,0
1628,12892132,uniform,interior,true,22,22,1
1629,12900051,uniform,interior,true,11,11,1
1630,12907970,uniform,interior,true,3,3,0
1631,12915889,uniform,interior,true,24,24,2
1632,12923808,uniform,interior,true,22,22,2
1633,12931727,uniform,interior,true,18,18,1
1634,12939646,uniform,interior,true,37,37,4
1635,12947565,uniform,interior,true,14,14,1
1636,12955484,uniform,interior,true,4,4,0
1637,12963403,uniform,interior,true,3,3,0
1638,12971322,uniform,interior,true,17,17,2
1639,12979241,uniform,interior,true,3,3,0
1640,12987160,uniform,interior,true,11,11,1
1641,12995079,uniform,interior,true,8,8,0
1642,13002998,uniform,interior,true,2,2,0
1643,13010917,uniform,interior,true,12,12,1
1644,13018836,uniform,interior,true,44,44,3
1645,13026755,uniform,interior,true,2,2,0
1646,13034674,uniform,interior,true,29,29,2
1647,13042593,uniform,interior,true,33,33,3
1648,13050512,uniform,interior,true,40,40,3
1649,13058431,uniform,interior,true,6,6,0
1650,13066350,uniform,interior,true,10,10,1
1651,13074269,uniform,interior,true,5,5,0
1652,13082188,uniform,interior,true,42,42,4
1653,13090107,uniform,interior,true,33,33,3
1654,13098026,uniform,interior,true,9,9,0
1655,13105945,uniform,interior,true,2,2,0
1656,13113864,uniform,interior,true,3,3,0
1657,13121783,uniform,interior,true,17,17,1
1658,13129702,uniform,interior,true,13,13,1
1659,13137621,uniform,interior,true,5,5,0
1660,13145540,uniform,interior,true,14,14,1
1661,13153459,uniform,interior,true,3,3,0
1662,13161378,uniform,interior,true,6,6,0
1663,13169297,uniform,interior,true,2,2,0
1664,13177216,uniform,interior,true,10,10,1
1665,13185135,uniform,interior,true,1,1,0
1666,13193054,uniform,interior,true,30,30,3
1667,13200973,uniform,interior,true,12,12,1
1668,13208892,uniform,interior,true,9,9,0
1669,13216811,uniform,interior,true,21,21,2
1670,13224730,uniform,interior,true,5,5,0
1671,13232649,uniform,interior,true,1,1,0
1672,13240568,uniform,interior,true,43,43,4
1673,13248487,uniform,interior,true,8,8,0
1674,13256406,uniform,interior,true,11,11,1
1675,13264325,uniform,interior,true,35,35,3
1676,13272244,uniform,interior,true,9,9,1
1677,13280163,uniform,interior,true,44,44,7
1678,13288082,uniform,interior,true,5,5,0
1679,13296001,uniform,interior,true,6,6,0
1680,13303920,uniform,interior,true,12,12,1
1681,13311839,uniform,interior,true,8,8,0
1682,13319758,uniform,interior,true,8,8,0
1683,13327677,uniform,interior,true,1,1,0
1684,13335596,uniform,interior,true,14,14,1
1685,13343515,uniform,interior,true,6,6,0
1686,13351434,uniform,interior,true,27,27,2
1687,13359353,uniform,interior,true,17,17,1
1688,13367272,uniform,interior,true,7,7,0
1689,13375191,uniform,interior,true,2,2,0
1690,13383110,uniform,interior,true,2,2,0
1691,13391029,uniform,interior,true,3,3,0
1692,13398948,uniform,interior,true,8,8,0
1693,13406867,uniform,interior,true,2,2,0
1694,13414786,uniform,interior,true,22,22,2
1695,13422705,uniform,interior,true,2,2,0
1696,13430624,uniform,interior,true,14,14,1
1697,13438543,uniform,interior,true,3,3,0
1698,13446462,uniform,interior,true,9,9,0
1699,13454381,uniform,interior,true,40,40,3
1700,13462300,uniform,interior,true,11,11,1
1701,13470219,uniform,interior,true,1,1,0
1702,13478138,uniform,interior,true,36,36,3
1703,13486057,uniform,interior,true,8,8,0
1704,13493976,uniform,interior,true,20,20,2
1705,13501895,uniform,interior,true,5,5,0
1706,13509814,uniform,interior,true,2,2,0
1707,13517733,uniform,interior,true,5,5,0
1708,13525652,uniform,interior,true,4,4,0
1709,13533571,uniform,interior,true,30,30,2
1710,13541490,uniform,interior,true,9,9,0
1711,13549409,uniform,interior,true,9,9,1
1712,13557328,uniform,interior,true,6,6,0
1713,13565247,uniform,interior,true,9,9,0
1714,13573166,uniform,interior,true,1,1,0
1715,13581085,uniform,interior,true,11,11,1
1716,13589004,uniform,interior,true,17,17,2
1717,13596923,uniform,interior,true,8,8,0
1718,13604842,uniform,interior,true,4,4,0
1719,13612761,uniform,interior,true,24,24,2
1720,13620680,uniform,interior,true,11,11,1
1721,13628599,uniform,interior,true,6,6,0
1722,13636518,uniform,interior,true,6,6,0
1723,13644437,uniform,interior,true,5,5,0
1724,13652356,uniform,interior,true,28,28,2
1725,13660275,uniform,interior,true,27,27,2
1726,13668194,uniform,interior,true,7,7,0
1727,13676113,uniform,interior,true,2,2,0
1728,13684032,uniform,interior,true,7,7,0
1729,13691951,uniform,interior,true,2,2,0
1730,13699870,uniform,interior,true,20,20,1
1731,13707789,uniform,interior,true,25,25,2
1732,13715708,uniform,interior,true,35,35,3
1733,13723627,uniform,interior,true,6,6,0
1734,13731546,uniform,interior,true,6,6,0
1735,13739465,uniform,interior,true,2,2,0
1736,13747384,uniform,interior,true,3,3,0
1737,13755303,uniform,interior,true,1,1,0
1738,13763222,uniform,interior,true,3,3,0
1739,13771141,uniform,interior,true,5,5,0
1740,13779060,uniform,interior,true,11,11,1
1741,13786979,uniform,interior,true,2,2,0
1742,13794898,uniform,interior,true,6,6,0
1743,13802817,uniform,interior,true,7,7,0
1744,13810736,uniform,interior,true,3,3,0
1745,13818655,uniform,interior,true,15,15,1
1746,13826574,uniform,interior,true,2,2,0
1747,13834493,uniform,interior,true,51,51,5
1748,13842412,uniform,interior,true,6,6,0
1749,13850331,uniform,interior,true,7,7,0
1750,13858250,uniform,interior,true,7,7,0
1751,13866169,uniform,interior,true,2,2,0
1752,13874088,uniform,interior,true,19,19,1
1753,13882007,uniform,interior,true,11,11,0
1754,13889926,uniform,interior,true,5,5,0
1755,13897845,uniform,interior,true,24,24,2
1756,13905764,uniform,interior,true,6,6,0
1757,13913683,uniform,interior,true,19,19,2
1758,13921602,uniform,interior,true,2,2,0
1759,13929521,uniform,interior,true,43,43,3
1760,13937440,uniform,interior,true,2,2,0
1761,13945359,uniform,interior,true,18,18,1
1762,13953278,uniform,interior,true,4,4,0
1763,13961197,uniform,interior,true,9,9,0
1764,13969116,uniform,interior,true,1,1,0
1765,13977035,uniform,interior,true,7,7,0
1766,13984954,uniform,interior,true,23,23,2
1767,13992873,uniform,interior,true,2,2,0
1768,14000792,uniform,interior,true,2,2,0
1769,14008711,uniform,interior,true,3,3,0
1770,14016630,uniform,interior,true,6,6,0
1771,14024549,uniform,interior,true,3,3,0
1772,14032468,uniform,interior,true,12,12,1
1773,14040387,uniform,interior,true,10,10,1
1774,14048306,uniform,interior,true,6,6,0
1775,14056225,uniform,interior,true,1,1,0
1776,14064144,uniform,interior,true,10,10,1
1777,14072063,uniform,interior,true,2,2,0
1778,14079982,uniform,interior,true,2,2,0
1779,14087901,uniform,interior,true,11,11,1
1780,14095820,uniform,interior,true,11,11,1
1781,14103739,uniform,interior,true,1,1,0
1782,14111658,uniform,interior,true,20,20,1
1783,14119577,uniform,interior,true,4,4,0
1784,14127496,uniform,interior,true,10,10,0
1785,14135415,uniform,interior,true,10,10,1
1786,14143334,uniform,interior,true,10,10,4
1787,14151253,uniform,interior,true,4,4,0
1788,14159172,uniform,interior,true,13,13,1
1789,14167091,uniform,interior,true,1,1,0
1790,14175010,uniform,interior,true,17,17,1
1791,14182929,uniform,interior,true,2,2,0
1792,14190848,uniform,interior,true,1,1,0
1793,14198767,uniform,interior,true,16,16,1
1794,14206686,uniform,interior,true,64,64,6
1795,14214605,uniform,interior,true,25,25,2
1796,14222524,uniform,interior,true,7,7,0
1797,14230443,uniform,interior,true,9,9,0
1798,14238362,uniform,interior,true,21,21,2
1799,14246281,uniform,interior,true,2,2,0
1800,14254200,uniform,interior,true,16,16,1
1801,14262119,uniform,interior,true,19,19,1
1802,14270038,uniform,interior,true,14,14,1
1803,14277957,uniform,interior,true,8,8,0
1804,14285876,uniform,interior,true,3,3,0
1805,14293795,uniform,interior,true,13,13,1
1806,14301714,uniform,interior,true,1,1,0
1807,14309633,uniform,interior,true,11,11,1
1808,14317552,uniform,interior,true,8,8,0
1809,14325471,uniform,interior,true,32,32,3
1810,14333390,uniform,interior,true,24,24,2
1811,14341309,uniform,interior,true,17,17,1
1812,14349228,uniform,interior,true,14,14,1
1813,14357147,uniform,interior,true,3,3,0
1814,14365066,uniform,interior,true,10,10,1
1815,14372985,uniform,interior,true,11,11,1
1816,14380904,uniform,interior,true,8,8,0
1817,14388823,uniform,interior,true,4,4,0
1818,14396742,uniform,interior,true,33,33,3
1819,14404661,uniform,interior,true,2,2,0
1820,14412580,uniform,interior,true,15,15,1
1821,14420499,uniform,interior,true,2,2,0
1822,14428418,uniform,interior,true,2,2,0
1823,14436337,uniform,interior,true,24,24,2
1824,14444256,uniform,interior,true,4,4,0
1825,14452175,uniform,interior,true,4,4,0
1826,14460094,uniform,interior,true,5,5,0
1827,14468013,uniform,interior,true,7,7,0
1828,14475932,uniform,interior,true,14,14,1
1829,14483851,uniform,interior,true,14,14,1
1830,14491770,uniform,interior,true,13,13,1
1831,14499689,uniform,interior,true,3,3,0
1832,14507608,uniform,interior,true,6,6,0
1833,14515527,uniform,interior,true,1,1,0
1834,14523446,uniform,interior,true,13,13,1
1835,14531365,uniform,interior,true,32,32,3
1836,14539284,uniform,interior,true,44,44,3
1837,14547203,uniform,interior,true,6,6,0
1838,14555122,uniform,interior,true,4,4,0
1839,14563041,uniform,interior,true,7,7,0
1840,14570960,uniform,interior,true,13,13,1
1841,14578879,uniform,interior,true,3,3,0
1842,14586798,uniform,interior,true,13,13,1
1843,14594717,uniform,interior,true,6,6,0
1844,14602636,uniform,interior,true,4,4,0
1845,14610555,uniform,interior,true,5,5,0
1846,14618474,uniform,interior,true,1,1,0
1847,14626393,uniform,interior,true,16,16,1
1848,14634312,uniform,interior,true,2,2,0
1849,14642231,uniform,interior,true,19,19,1
1850,14650150,uniform,interior,true,6,6,0
1851,14658069,uniform,interior,true,15,15,1
1852,14665988,uniform,interior,true,14,14,1
1853,14673907,uniform,interior,true,9,9,0
1854,14681826,uniform,interior,true,37,37,3
1855,14689745,uniform,interior,true,24,24,2
1856,14697664,uniform,interior,true,18,18,1
1857,14705583,uniform,interior,true,7,7,0
1858,14713502,uniform,interior,true,2,2,0
1859,14721421,uniform,interior,true,7,7,0
1860,14729340,uniform,interior,true,4,4,0
1861,14737259,uniform,interior,true,4,4,0
1862,14745178,uniform,interior,true,13,13,1
1863,14753097,uniform,interior,true,12,12,1
1864,14761016,uniform,interior,true,11,11,1
1865,14768935,uniform,interior,true,6,6,0
1866,14776854,uniform,interior,true,1,1,0
1867,14784773,uniform,interior,true,2,2,0
1868,14792692,uniform,interior,true,4,4,0
1869,14800611,uniform,interior,true,6,6,0
1870,14808530,uniform,interior,true,15,15,1
1871,14816449,uniform,interior,true,16,16,1
1872,14824368,uniform,interior,true,8,8,0
1873,14832287,uniform,interior,true,7,7,0
1874,14840206,uniform,interior,true,20,20,2
1875,14848125,uniform,interior,true,13,13,1
1876,14856044,uniform,interior,true,9,9,1
1877,14863963,uniform,interior,true,20,20,1
1878,14871882,uniform,interior,true,13,13,1
1879,14879801,uniform,interior,true,1,1,0
1880,14887720,uniform,interior,true,3,3,0
1881,14895639,uniform,interior,true,27,27,2
1882,14903558,uniform,interior,true,19,19,1
1883,14911477,uniform,interior,true,6,6,0
1884,14919396,uniform,interior,true,4,4,0
1885,14927315,uniform,interior,true,5,5,0
1886,14935234,uniform,interior,true,1,1,0
1887,14943153,uniform,interior,true,79,79,8
1888,14951072,uniform,interior,true,9,9,1
1889,14958991,uniform,interior,true,11,11,1
1890,14966910,uniform,interior,true,22,22,1
1891,14974829,uniform,interior,true,1,1,0
1892,14982748,uniform,interior,true,4,4,0
1893,14990667,uniform,interior,true,38,38,3
1894,14998586,uniform,interior,true,4,4,0
1895,15006505,uniform,interior,true,19,19,1
1896,15014424,uniform,interior,true,5,5,0
1897,15022343,uniform,interior,true,19,19,1
1898,15030262,uniform,interior,true,30,30,3
1899,15038181,uniform,interior,true,6,6,0
1900,15046100,uniform,interior,true,9,9,1
1901,15054019,uniform,interior,true,1,1,0
1902,15061938,uniform,interior,true,3,3,0
1903,15069857,uniform,interior,true,3,3,0
1904,15077776,uniform,interior,true,9,9,1
1905,15085695,uniform,interior,true,11,11,1
1906,15093614,uniform,interior,true,33,33,2
1907,15101533,uniform,interior,true,7,7,1
1908,15109452,uniform,interior,true,1,1,6
1909,15117371,uniform,interior,true,20,20,2
1910,15125290,uniform,interior,true,20,20,2
1911,15133209,uniform,interior,true,5,5,0
1912,15141128,uniform,interior,true,6,6,0
1913,15149047,uniform,interior,true,2,2,0
1914,15156966,uniform,interior,true,6,6,0
1915,15164885,uniform,interior,true,6,6,1
1916,15172804,uniform,interior,true,19,19,1
1917,15180723,uniform,interior,true,19,19,1
1918,15188642,uniform,interior,true,13,13,1
1919,15196561,uniform,interior,true,18,18,1
1920,15204480,uniform,interior,true,10,10,0
1921,15212399,uniform,interior,true,1,1,0
1922,15220318,uniform,interior,true,2,2,0
1923,15228237,uniform,interior,true,6,6,0
1924,15236156,uniform,interior,true,2,2,0
1925,15244075,uniform,interior,true,5,5,0
1926,15251994,uniform,interior,true,7,7,0
1927,15259913,uniform,interior,true,1,1,0
1928,15267832,uniform,interior,true,4,4,0
1929,15275751,uniform,interior,true,4,4,0
1930,15283670,uniform,interior,true,47,47,4
1931,15291589,uniform,interior,true,9,9,1
1932,15299508,uniform,interior,true,3,3,0
1933,15307427,uniform,interior,true,10,10,1
1934,15315346,uniform,interior,true,30,30,2
1935,15323265,uniform,interior,true,19,19,2
1936,15331184,uniform,interior,true,4,4,0
1937,15339103,uniform,interior,true,6,6,0
1938,15347022,uniform,interior,true,5,5,0
1939,15354941,uniform,interior,true,15,15,1
1940,15362860,uniform,interior,true,10,10,1
1941,15370779,uniform,interior,true,5,5,0
