trial_id,seed,sampler_type,bug_type,bug_detected,tests_to_detection,tests_run,elapsed_micros
616,918604,random,boundary_min,true,47,47,51
617,926523,random,boundary_min,true,51,51,69
618,934442,random,boundary_min,true,20,20,33
619,942361,random,boundary_min,true,85,85,98
620,950280,random,boundary_min,true,8,8,19
621,958199,random,boundary_min,true,28,28,36
622,966118,random,boundary_min,false,,100,104
623,974037,random,boundary_min,true,46,46,68
624,981956,random,boundary_min,false,,100,111
625,989875,random,boundary_min,true,26,26,35
626,997794,random,boundary_min,true,64,64,69
627,1005713,random,boundary_min,true,63,63,282
628,1013632,random,boundary_min,true,65,65,81
629,1021551,random,boundary_min,false,,100,105
630,1029470,random,boundary_min,true,14,14,41
631,1037389,random,boundary_min,false,,100,118
632,1045308,random,boundary_min,true,65,65,69
633,1053227,random,boundary_min,true,18,18,27
634,1061146,random,boundary_min,true,25,25,33
635,1069065,random,boundary_min,false,,100,98
636,1076984,random,boundary_min,true,89,89,88
637,1084903,random,boundary_min,false,,100,100
638,1092822,random,boundary_min,false,,100,130
639,1100741,random,boundary_min,true,2,2,16
640,1108660,random,boundary_min,false,,100,117
641,1116579,random,boundary_min,false,,100,101
642,1124498,random,boundary_min,false,,100,101
643,1132417,random,boundary_min,true,88,88,82
644,1140336,random,boundary_min,false,,100,91
645,1148255,random,boundary_min,true,72,72,71
646,1156174,random,boundary_min,true,75,75,74
647,1164093,random,boundary_min,true,88,88,81
648,1172012,random,boundary_min,true,69,69,66
649,1179931,random,boundary_min,false,,100,185
650,1187850,random,boundary_min,true,97,97,86
651,1195769,random,boundary_min,true,9,9,18
652,1203688,random,boundary_min,false,,100,88
653,1211607,random,boundary_min,false,,100,88
654,1219526,random,boundary_min,true,77,77,71
655,1227445,random,boundary_min,true,78,78,70
656,1235364,random,boundary_min,true,43,43,44
657,1243283,random,boundary_min,false,,100,88
658,1251202,random,boundary_min,true,29,29,33
659,1259121,random,boundary_min,true,55,55,53
660,1267040,random,boundary_min,false,,100,105
661,1274959,random,boundary_min,true,50,50,62
662,1282878,random,boundary_min,false,,100,119
663,1290797,random,boundary_min,true,61,61,65
664,1298716,random,boundary_min,true,26,26,36
665,1306635,random,boundary_min,true,29,29,33
666,1314554,random,boundary_min,true,15,15,23
667,1322473,random,boundary_min,true,86,86,96
668,1330392,random,boundary_min,true,99,99,102
669,1338311,random,boundary_min,false,,100,97
670,1346230,random,boundary_min,true,38,38,46
671,1354149,random,boundary_min,true,92,92,86
672,1362068,random,boundary_min,true,76,76,327
673,1369987,random,boundary_min,false,,100,120
674,1377906,random,boundary_min,false,,100,95
675,1385825,random,boundary_min,true,24,24,35
676,1393744,random,boundary_min,true,79,79,77
677,1401663,random,boundary_min,true,47,47,50
678,1409582,random,boundary_min,true,8,8,21
679,1417501,random,boundary_min,false,,100,93
680,1425420,random,boundary_min,true,56,56,60
681,1433339,random,boundary_min,false,,100,94
682,1441258,random,boundary_min,false,,100,91
683,1449177,random,boundary_min,true,94,94,89
684,1457096,random,boundary_min,true,19,19,28
685,1465015,random,boundary_min,false,,100,95
686,1472934,random,boundary_min,true,18,18,27
687,1480853,random,boundary_min,false,,100,88
688,1488772,random,boundary_min,false,,100,91
689,1496691,random,boundary_min,true,65,65,64
690,1504610,random,boundary_min,true,98,98,86
691,1512529,random,boundary_min,true,3,3,16
692,1520448,random,boundary_min,false,,100,117
693,1528367,random,boundary_min,true,62,62,64
694,1536286,random,boundary_min,true,93,93,80
695,1544205,random,boundary_min,true,64,64,69
696,1552124,random,boundary_min,true,99,99,84
697,1560043,random,boundary_min,false,,100,205
698,1567962,random,boundary_min,true,2,2,13
699,1575881,random,boundary_min,false,,100,86
700,1583800,random,boundary_min,false,,100,85
701,1591719,random,boundary_min,false,,100,85
702,1599638,random,boundary_min,true,39,39,40
703,1607557,random,boundary_min,false,,100,90
704,1615476,random,boundary_min,true,4,4,14
705,1623395,random,boundary_min,true,93,93,81
706,1631314,random,boundary_min,true,11,11,19
707,1639233,random,boundary_min,false,,100,86
708,1647152,random,boundary_min,true,4,4,13
709,1655071,random,boundary_min,false,,100,85
710,1662990,random,boundary_min,false,,100,103
711,1670909,random,boundary_min,false,,100,93
712,1678828,random,boundary_min,false,,100,85
713,1686747,random,boundary_min,true,16,16,36
714,1694666,random,boundary_min,false,,100,88
715,1702585,random,boundary_min,true,76,76,84
716,1710504,random,boundary_min,false,,100,90
717,1718423,random,boundary_min,true,5,5,15
718,1726342,random,boundary_min,false,,100,88
719,1734261,random,boundary_min,true,82,82,75
720,1742180,random,boundary_min,true,10,10,18
721,1750099,random,boundary_min,true,57,57,53
722,1758018,random,boundary_min,false,,100,86
723,1765937,random,boundary_min,true,18,18,24
724,1773856,random,boundary_min,true,4,4,13
725,1781775,random,boundary_min,true,12,12,19
726,1789694,random,boundary_min,true,9,9,17
727,1797613,random,boundary_min,true,54,54,170
728,1805532,random,boundary_min,true,87,87,84
729,1813451,random,boundary_min,true,94,94,85
730,1821370,random,boundary_min,true,70,70,65
731,1829289,random,boundary_min,true,12,12,22
732,1837208,random,boundary_min,true,56,56,55
733,1845127,random,boundary_min,false,,100,90
734,1853046,random,boundary_min,true,28,28,32
735,1860965,random,boundary_min,true,40,40,43
736,1868884,random,boundary_min,false,,100,91
737,1876803,random,boundary_min,true,47,47,51
738,1884722,random,boundary_min,true,19,19,27
739,1892641,random,boundary_min,true,89,89,110
740,1900560,random,boundary_min,true,18,18,38
741,1908479,random,boundary_min,true,49,49,71
742,1916398,random,boundary_min,false,,100,115
743,1924317,random,boundary_min,true,27,27,32
744,1932236,random,boundary_min,true,88,88,79
745,1940155,random,boundary_min,true,70,70,65
746,1948074,random,boundary_min,false,,100,89
747,1955993,random,boundary_min,true,28,28,32
748,1963912,random,boundary_min,true,17,17,24
749,1971831,random,boundary_min,true,42,42,58
750,1979750,random,boundary_min,true,18,18,31
751,1987669,random,boundary_min,false,,100,99
752,1995588,random,boundary_min,true,3,3,16
753,2003507,random,boundary_min,true,51,51,48
754,2011426,random,boundary_min,true,58,58,57
755,2019345,random,boundary_min,false,,100,98
756,2027264,random,boundary_min,false,,100,90
757,2035183,random,boundary_min,true,81,81,194
758,2043102,random,boundary_min,false,,100,95
759,2051021,random,boundary_min,true,32,32,36
760,2058940,random,boundary_min,true,53,53,58
761,2066859,random,boundary_min,true,10,10,22
762,2074778,random,boundary_min,false,,100,90
763,2082697,random,boundary_min,false,,100,91
764,2090616,random,boundary_min,true,81,81,73
765,2098535,random,boundary_min,true,81,81,78
766,2106454,random,boundary_min,false,,100,90
767,2114373,random,boundary_min,true,74,74,68
768,2122292,random,boundary_min,true,3,3,13
769,2130211,random,boundary_min,false,,100,100
770,2138130,random,boundary_min,false,,100,92
771,2146049,random,boundary_min,false,,100,104
772,2153968,random,boundary_min,false,,100,91
773,2161887,random,boundary_min,true,51,51,52
774,2169806,random,boundary_min,false,,100,101
775,2177725,random,boundary_min,false,,100,100
776,2185644,random,boundary_min,false,,100,94
777,2193563,random,boundary_min,true,45,45,48
778,2201482,random,boundary_min,true,5,5,18
779,2209401,random,boundary_min,true,2,2,16
780,2217320,random,boundary_min,true,8,8,19
781,2225239,random,boundary_min,false,,100,90
782,2233158,random,boundary_min,true,23,23,36
783,2241077,random,boundary_min,true,100,100,87
784,2248996,random,boundary_min,false,,100,197
785,2256915,random,boundary_min,true,25,25,31
786,2264834,random,boundary_min,false,,100,86
787,2272753,random,boundary_min,true,86,86,98
788,2280672,random,boundary_min,true,59,59,57
789,2288591,random,boundary_min,false,,100,114
790,2296510,random,boundary_min,false,,100,90
791,2304429,random,boundary_min,true,30,30,33
792,2312348,random,boundary_min,true,26,26,30
793,2320267,random,boundary_min,false,,100,108
794,2328186,random,boundary_min,true,21,21,26
795,2336105,random,boundary_min,false,,100,83
796,2344024,random,boundary_min,true,54,54,49
797,2351943,random,boundary_min,false,,100,82
798,2359862,random,boundary_min,false,,100,83
799,2367781,random,boundary_min,true,5,5,14
800,2375700,random,boundary_min,true,7,7,15
801,2383619,random,boundary_min,false,,100,82
802,2391538,random,boundary_min,true,50,50,47
803,2399457,random,boundary_min,true,7,7,15
804,2407376,random,boundary_min,false,,100,82
805,2415295,random,boundary_min,false,,100,82
806,2423214,random,boundary_min,false,,100,84
807,2431133,random,boundary_min,true,39,39,38
808,2439052,random,boundary_min,false,,100,82
809,2446971,random,boundary_min,true,100,100,83
810,2454890,random,boundary_min,true,78,78,66
811,2462809,random,boundary_min,false,,100,195
812,2470728,random,boundary_min,true,50,50,47
813,2478647,random,boundary_min,true,84,84,83
814,2486566,random,boundary_min,true,15,15,25
815,2494485,random,boundary_min,true,24,24,28
816,2502404,random,boundary_min,false,,100,84
817,2510323,random,boundary_min,true,14,14,22
818,2518242,random,boundary_min,true,89,89,93
819,2526161,random,boundary_min,false,,100,93
820,2534080,random,boundary_min,true,75,75,66
821,2541999,random,boundary_min,true,63,63,77
822,2549918,random,boundary_min,false,,100,83
823,2557837,random,boundary_min,true,44,44,42
824,2565756,random,boundary_min,true,3,3,13
825,2573675,random,boundary_min,true,42,42,43
826,2581594,random,boundary_min,false,,100,85
827,2589513,random,boundary_min,false,,100,86
828,2597432,random,boundary_min,true,92,92,80
829,2605351,random,boundary_min,false,,100,88
830,2613270,random,boundary_min,false,,100,82
831,2621189,random,boundary_min,true,94,94,81
832,2629108,random,boundary_min,false,,100,86
833,2637027,random,boundary_min,true,61,61,55
834,2644946,random,boundary_min,true,53,53,48
835,2652865,random,boundary_min,true,48,48,47
836,2660784,random,boundary_min,true,53,53,48
837,2668703,random,boundary_min,true,22,22,26
838,2676622,random,boundary_min,true,28,28,111
839,2684541,random,boundary_min,true,10,10,18
840,2692460,random,boundary_min,true,69,69,63
841,2700379,random,boundary_min,true,60,60,57
842,2708298,random,boundary_min,true,80,80,71
843,2716217,random,boundary_min,false,,100,85
844,2724136,random,boundary_min,true,38,38,42
845,2732055,random,boundary_min,false,,100,85
846,2739974,random,boundary_min,false,,100,82
847,2747893,random,boundary_min,true,37,37,37
848,2755812,random,boundary_min,true,14,14,21
849,2763731,random,boundary_min,true,42,42,40
850,2771650,random,boundary_min,false,,100,85
851,2779569,random,boundary_min,true,12,12,19
852,2787488,random,boundary_min,true,67,67,58
853,2795407,random,boundary_min,true,38,38,37
854,2803326,random,boundary_min,true,28,28,30
855,2811245,random,boundary_min,true,28,28,30
856,2819164,random,boundary_min,true,38,38,37
857,2827083,random,boundary_min,true,6,6,15
858,2835002,random,boundary_min,true,7,7,16
859,2842921,random,boundary_min,true,73,73,66
860,2850840,random,boundary_min,false,,100,82
861,2858759,random,boundary_min,true,30,30,32
862,2866678,random,boundary_min,true,75,75,64
863,2874597,random,boundary_min,true,56,56,52
864,2882516,random,boundary_min,true,22,22,27
865,2890435,random,boundary_min,true,55,55,50
866,2898354,random,boundary_min,true,99,99,86
867,2906273,random,boundary_min,false,,100,85
868,2914192,random,boundary_min,false,,100,83
869,2922111,random,boundary_min,true,82,82,69
870,2930030,random,boundary_min,false,,100,151
871,2937949,random,boundary_min,false,,100,83
872,2945868,random,boundary_min,true,97,97,80
873,2953787,random,boundary_min,true,25,25,39
874,2961706,random,boundary_min,true,72,72,63
875,2969625,random,boundary_min,false,,100,90
876,2977544,random,boundary_min,true,17,17,23
877,2985463,random,boundary_min,true,33,33,34
878,2993382,random,boundary_min,true,42,42,43
879,3001301,random,boundary_min,true,69,69,60
880,3009220,random,boundary_min,false,,100,82
881,3017139,random,boundary_min,true,35,35,35
882,3025058,random,boundary_min,true,78,78,69
883,3032977,random,boundary_min,false,,100,82
884,3040896,random,boundary_min,true,8,8,16
885,3048815,random,boundary_min,true,23,23,27
886,3056734,random,boundary_min,true,37,37,37
887,3064653,random,boundary_min,true,48,48,45
888,3072572,random,boundary_min,true,75,75,64
889,3080491,random,boundary_min,true,16,16,22
890,3088410,random,boundary_min,true,97,97,80
891,3096329,random,boundary_min,true,92,92,76
892,3104248,random,boundary_min,true,70,70,61
893,3112167,random,boundary_min,true,11,11,18
894,3120086,random,boundary_min,true,6,6,17
895,3128005,random,boundary_min,true,71,71,61
896,3135924,random,boundary_min,false,,100,82
897,3143843,random,boundary_min,false,,100,82
898,3151762,random,boundary_min,false,,100,82
899,3159681,random,boundary_min,true,9,9,17
900,3167600,random,boundary_min,true,72,72,139
901,3175519,random,boundary_min,true,3,3,13
902,3183438,random,boundary_min,true,17,17,25
903,3191357,random,boundary_min,true,54,54,49
904,3199276,random,boundary_min,true,83,83,70
905,3207195,random,boundary_min,true,36,36,36
906,3215114,random,boundary_min,true,93,93,77
907,3223033,random,boundary_min,true,2,2,12
908,3230952,random,boundary_min,true,13,13,19
909,3238871,random,boundary_min,true,24,24,27
910,3246790,random,boundary_min,false,,100,82
911,3254709,random,boundary_min,false,,100,82
912,3262628,random,boundary_min,true,79,79,67
913,3270547,random,boundary_min,true,54,54,49
914,3278466,random,boundary_min,true,6,6,15
915,3286385,random,boundary_min,true,18,18,26
916,3294304,random,boundary_min,true,44,44,42
917,3302223,random,boundary_min,true,34,34,34
918,3310142,random,boundary_min,true,8,8,16
919,3318061,random,boundary_min,true,25,25,28
920,3325980,random,boundary_min,true,38,38,37
921,3333899,random,boundary_min,true,27,27,30
922,3341818,random,boundary_min,false,,100,83
923,3349737,random,boundary_min,false,,100,82
924,3357656,random,boundary_min,true,90,90,75
925,3365575,random,boundary_min,false,,100,99
926,3373494,random,boundary_min,true,47,47,44
927,3381413,random,boundary_min,true,93,93,83
928,3389332,random,boundary_min,true,12,12,19
929,3397251,random,boundary_min,false,,100,83
930,3405170,random,boundary_min,false,,100,82
931,3413089,random,boundary_min,true,11,11,19
932,3421008,random,boundary_min,true,99,99,147
933,3428927,random,boundary_min,false,,100,86
934,3436846,random,boundary_min,true,2,2,12
935,3444765,random,boundary_min,false,,100,82
936,3452684,random,boundary_min,true,59,59,53
937,3460603,random,boundary_min,true,7,7,15
938,3468522,random,boundary_min,true,1,1,11
939,3476441,random,boundary_min,true,21,21,25
940,3484360,random,boundary_min,true,98,98,81
941,3492279,random,boundary_min,false,,100,82
942,3500198,random,boundary_min,true,79,79,67
943,3508117,random,boundary_min,true,40,40,39
944,3516036,random,boundary_min,true,98,98,81
945,3523955,random,boundary_min,false,,100,83
946,3531874,random,boundary_min,false,,100,95
947,3539793,random,boundary_min,true,14,14,21
948,3547712,random,boundary_min,true,74,74,64
949,3555631,random,boundary_min,false,,100,83
950,3563550,random,boundary_min,true,25,25,28
951,3571469,random,boundary_min,true,19,19,24
952,3579388,random,boundary_min,true,1,1,11
953,3587307,random,boundary_min,false,,100,83
954,3595226,random,boundary_min,true,31,31,33
955,3603145,random,boundary_min,true,69,69,60
956,3611064,random,boundary_min,false,,100,83
957,3618983,random,boundary_min,true,37,37,37
958,3626902,random,boundary_min,true,30,30,32
959,3634821,random,boundary_min,false,,100,87
960,3642740,random,boundary_min,true,13,13,20
961,3650659,random,boundary_min,false,,100,85
962,3658578,random,boundary_min,true,19,19,25
963,3666497,random,boundary_min,true,19,19,25
964,3674416,random,boundary_min,false,,100,172
965,3682335,random,boundary_min,true,59,59,54
966,3690254,random,boundary_min,true,12,12,19
967,3698173,random,boundary_min,true,8,8,16
968,3706092,random,boundary_min,true,5,5,14
969,3714011,random,boundary_min,true,1,1,11
970,3721930,random,boundary_min,true,25,25,28
971,3729849,random,boundary_min,true,30,30,32
972,3737768,random,boundary_min,false,,100,89
973,3745687,random,boundary_min,true,58,58,52
974,3753606,random,boundary_min,true,18,18,23
975,3761525,random,boundary_min,true,4,4,13
976,3769444,random,boundary_min,false,,100,83
977,3777363,random,boundary_min,false,,100,82
978,3785282,random,boundary_min,true,2,2,12
979,3793201,random,boundary_min,false,,100,82
980,3801120,random,boundary_min,true,41,41,40
981,3809039,random,boundary_min,true,91,91,76
982,3816958,random,boundary_min,true,26,26,29
983,3824877,random,boundary_min,false,,100,83
984,3832796,random,boundary_min,true,32,32,33
985,3840715,random,boundary_min,true,46,46,44
986,3848634,random,boundary_min,false,,100,83
987,3856553,random,boundary_min,true,27,27,30
988,3864472,random,boundary_min,true,10,10,18
989,3872391,random,boundary_min,false,,100,83
990,3880310,random,boundary_min,false,,100,83
991,3888229,random,boundary_min,false,,100,84
992,3896148,random,boundary_min,true,94,94,78
993,3904067,random,boundary_min,true,12,12,19
994,3911986,random,boundary_min,false,,100,83
995,3919905,random,boundary_min,false,,100,150
996,3927824,random,boundary_min,true,46,46,56
997,3935743,random,boundary_min,true,44,44,43
998,3943662,random,boundary_min,false,,100,84
999,3951581,random,boundary_min,true,16,16,24
1000,0,biased,boundary_max,true,3,3,95
1001,7919,biased,boundary_max,true,3,3,31
1002,15838,biased,boundary_max,true,3,3,16
1003,23757,biased,boundary_max,true,3,3,15
1004,31676,biased,boundary_max,true,3,3,15
1005,39595,biased,boundary_max,true,3,3,17
1006,47514,biased,boundary_max,true,3,3,32
1007,55433,biased,boundary_max,true,3,3,16
1008,63352,biased,boundary_max,true,3,3,15
1009,71271,biased,boundary_max,true,3,3,15
1010,79190,biased,boundary_max,true,3,3,23
1011,87109,biased,boundary_max,true,3,3,15
1012,95028,biased,boundary_max,true,3,3,15
1013,102947,biased,boundary_max,true,3,3,14
1014,110866,biased,boundary_max,true,3,3,14
1015,118785,biased,boundary_max,true,3,3,14
1016,126704,biased,boundary_max,true,3,3,14
1017,134623,biased,boundary_max,true,3,3,14
1018,142542,biased,boundary_max,true,3,3,27
1019,150461,biased,boundary_max,true,3,3,15
1020,158380,biased,boundary_max,true,3,3,20
1021,166299,biased,boundary_max,true,3,3,14
1022,174218,biased,boundary_max,true,3,3,14
1023,182137,biased,boundary_max,true,3,3,14
1024,190056,biased,boundary_max,true,3,3,14
1025,197975,biased,boundary_max,true,3,3,14
1026,205894,biased,boundary_max,true,3,3,23
1027,213813,biased,boundary_max,true,3,3,15
1028,221732,biased,boundary_max,true,3,3,14
1029,229651,biased,boundary_max,true,3,3,14
1030,237570,biased,boundary_max,true,3,3,14
1031,245489,biased,boundary_max,true,3,3,14
1032,253408,biased,boundary_max,true,3,3,14
1033,261327,biased,boundary_max,true,3,3,14
1034,269246,biased,boundary_max,true,3,3,14
1035,277165,biased,boundary_max,true,3,3,14
1036,285084,biased,boundary_max,true,3,3,14
1037,293003,biased,boundary_max,true,3,3,14
1038,300922,biased,boundary_max,true,3,3,24
1039,308841,biased,boundary_max,true,3,3,14
1040,316760,biased,boundary_max,true,3,3,14
1041,324679,biased,boundary_max,true,3,3,14
1042,332598,biased,boundary_max,true,3,3,14
1043,340517,biased,boundary_max,true,3,3,14
1044,348436,biased,boundary_max,true,3,3,14
1045,356355,biased,boundary_max,true,3,3,14
1046,364274,biased,boundary_max,true,3,3,24
1047,372193,biased,boundary_max,true,3,3,14
1048,380112,biased,boundary_max,true,3,3,14
1049,388031,biased,boundary_max,true,3,3,14
1050,395950,biased,boundary_max,true,3,3,13
1051,403869,biased,boundary_max,true,3,3,14
1052,411788,biased,boundary_max,true,3,3,14
1053,419707,biased,boundary_max,true,3,3,14
1054,427626,biased,boundary_max,true,3,3,14
1055,435545,biased,boundary_max,true,3,3,14
1056,443464,biased,boundary_max,true,3,3,13
1057,451383,biased,boundary_max,true,3,3,14
1058,459302,biased,boundary_max,true,3,3,13
1059,467221,biased,boundary_max,true,3,3,30
1060,475140,biased,boundary_max,true,3,3,20
1061,483059,biased,boundary_max,true,3,3,14
1062,490978,biased,boundary_max,true,3,3,13
1063,498897,biased,boundary_max,true,3,3,19
1064,506816,biased,boundary_max,true,3,3,23
1065,514735,biased,boundary_max,true,3,3,14
1066,522654,biased,boundary_max,true,3,3,14
1067,530573,biased,boundary_max,true,3,3,13
1068,538492,biased,boundary_max,true,3,3,13
1069,546411,biased,boundary_max,true,3,3,13
1070,554330,biased,boundary_max,true,3,3,13
1071,562249,biased,boundary_max,true,3,3,13
1072,570168,biased,boundary_max,true,3,3,16
1073,578087,biased,boundary_max,true,3,3,42
1074,586006,biased,boundary_max,true,3,3,16
1075,593925,biased,boundary_max,true,3,3,18
1076,601844,biased,boundary_max,true,3,3,14
1077,609763,biased,boundary_max,true,3,3,13
1078,617682,biased,boundary_max,true,3,3,74
1079,625601,biased,boundary_max,true,3,3,22
1080,633520,biased,boundary_max,true,3,3,14
1081,641439,biased,boundary_max,true,3,3,14
1082,649358,biased,boundary_max,true,3,3,14
1083,657277,biased,boundary_max,true,3,3,20
1084,665196,biased,boundary_max,true,3,3,13
1085,673115,biased,boundary_max,true,3,3,13
1086,681034,biased,boundary_max,true,3,3,13
1087,688953,biased,boundary_max,true,3,3,13
1088,696872,biased,boundary_max,true,3,3,12
1089,704791,biased,boundary_max,true,3,3,13
1090,712710,biased,boundary_max,true,3,3,13
1091,720629,biased,boundary_max,true,3,3,13
1092,728548,biased,boundary_max,true,3,3,19
1093,736467,biased,boundary_max,true,3,3,260
1094,744386,biased,boundary_max,true,3,3,30
1095,752305,biased,boundary_max,true,3,3,15
1096,760224,biased,boundary_max,true,3,3,14
1097,768143,biased,boundary_max,true,3,3,14
1098,776062,biased,boundary_max,true,3,3,14
1099,783981,biased,boundary_max,true,3,3,14
1100,791900,biased,boundary_max,true,3,3,13
1101,799819,biased,boundary_max,true,3,3,13
1102,807738,biased,boundary_max,true,3,3,13
1103,815657,biased,boundary_max,true,3,3,53
1104,823576,biased,boundary_max,true,3,3,17
1105,831495,biased,boundary_max,true,3,3,13
1106,839414,biased,boundary_max,true,3,3,13
1107,847333,biased,boundary_max,true,3,3,15
1108,855252,biased,boundary_max,true,3,3,12
1109,863171,biased,boundary_max,true,3,3,15
1110,871090,biased,boundary_max,true,3,3,12
1111,879009,biased,boundary_max,true,3,3,14
1112,886928,biased,boundary_max,true,3,3,12
1113,894847,biased,boundary_max,true,3,3,12
1114,902766,biased,boundary_max,true,3,3,12
1115,910685,biased,boundary_max,true,3,3,15
1116,918604,biased,boundary_max,true,3,3,16
1117,926523,biased,boundary_max,true,3,3,15
1118,934442,biased,boundary_max,true,3,3,15
1119,942361,biased,boundary_max,true,3,3,12
1120,950280,biased,boundary_max,true,3,3,14
1121,958199,biased,boundary_max,true,3,3,16
1122,966118,biased,boundary_max,true,3,3,12
1123,974037,biased,boundary_max,true,3,3,15
1124,981956,biased,boundary_max,true,3,3,12
1125,989875,biased,boundary_max,true,3,3,15
1126,997794,biased,boundary_max,true,3,3,15
1127,1005713,biased,boundary_max,true,3,3,13
1128,1013632,biased,boundary_max,true,3,3,14
1129,1021551,biased,boundary_max,true,3,3,12
1130,1029470,biased,boundary_max,true,3,3,12
1131,1037389,biased,boundary_max,true,3,3,12
1132,1045308,biased,boundary_max,true,3,3,15
1133,1053227,biased,boundary_max,true,3,3,15
1134,1061146,biased,boundary_max,true,3,3,12
1135,1069065,biased,boundary_max,true,3,3,12
1136,1076984,biased,boundary_max,true,3,3,26
1137,1084903,biased,boundary_max,true,3,3,16
1138,1092822,biased,boundary_max,true,3,3,13
1139,1100741,biased,boundary_max,true,3,3,16
1140,1108660,biased,boundary_max,true,3,3,13
1141,1116579,biased,boundary_max,true,3,3,13
1142,1124498,biased,boundary_max,true,3,3,15
1143,1132417,biased,boundary_max,true,3,3,12
1144,1140336,biased,boundary_max,true,3,3,12
1145,1148255,biased,boundary_max,true,3,3,12
1146,1156174,biased,boundary_max,true,3,3,14
1147,1164093,biased,boundary_max,true,3,3,12
1148,1172012,biased,boundary_max,true,3,3,12
1149,1179931,biased,boundary_max,true,3,3,15
1150,1187850,biased,boundary_max,true,3,3,12
1151,1195769,biased,boundary_max,true,3,3,15
1152,1203688,biased,boundary_max,true,3,3,15
1153,1211607,biased,boundary_max,true,3,3,12
1154,1219526,biased,boundary_max,true,3,3,12
1155,1227445,biased,boundary_max,true,3,3,14
1156,1235364,biased,boundary_max,true,3,3,16
1157,1243283,biased,boundary_max,true,3,3,12
1158,1251202,biased,boundary_max,true,3,3,12
1159,1259121,biased,boundary_max,true,3,3,13
1160,1267040,biased,boundary_max,true,3,3,13
1161,1274959,biased,boundary_max,true,3,3,13
1162,1282878,biased,boundary_max,true,3,3,12
1163,1290797,biased,boundary_max,true,3,3,12
1164,1298716,biased,boundary_max,true,3,3,12
1165,1306635,biased,boundary_max,true,3,3,15
1166,1314554,biased,boundary_max,true,3,3,12
1167,1322473,biased,boundary_max,true,3,3,12
1168,1330392,biased,boundary_max,true,3,3,15
1169,1338311,biased,boundary_max,true,3,3,12
1170,1346230,biased,boundary_max,true,3,3,12
1171,1354149,biased,boundary_max,true,3,3,15
1172,1362068,biased,boundary_max,true,3,3,15
1173,1369987,biased,boundary_max,true,3,3,16
1174,1377906,biased,boundary_max,true,3,3,12
1175,1385825,biased,boundary_max,true,3,3,15
1176,1393744,biased,boundary_max,true,3,3,12
1177,1401663,biased,boundary_max,true,3,3,12
1178,1409582,biased,boundary_max,true,3,3,18
1179,1417501,biased,boundary_max,true,3,3,15
1180,1425420,biased,boundary_max,true,3,3,16
1181,1433339,biased,boundary_max,true,3,3,12
1182,1441258,biased,boundary_max,true,3,3,15
1183,1449177,biased,boundary_max,true,3,3,13
1184,1457096,biased,boundary_max,true,3,3,12
1185,1465015,biased,boundary_max,true,3,3,16
1186,1472934,biased,boundary_max,true,3,3,12
1187,1480853,biased,boundary_max,true,3,3,15
1188,1488772,biased,boundary_max,true,3,3,17
1189,1496691,biased,boundary_max,true,3,3,12
1190,1504610,biased,boundary_max,true,3,3,16
1191,1512529,biased,boundary_max,true,3,3,12
1192,1520448,biased,boundary_max,true,3,3,12
1193,1528367,biased,boundary_max,true,3,3,15
1194,1536286,biased,boundary_max,true,3,3,15
1195,1544205,biased,boundary_max,true,3,3,12
1196,1552124,biased,boundary_max,true,3,3,16
1197,1560043,biased,boundary_max,true,3,3,17
1198,1567962,biased,boundary_max,true,3,3,14
1199,1575881,biased,boundary_max,true,3,3,153
1200,1583800,biased,boundary_max,true,3,3,18
1201,1591719,biased,boundary_max,true,3,3,12
1202,1599638,biased,boundary_max,true,3,3,12
1203,1607557,biased,boundary_max,true,3,3,12
1204,1615476,biased,boundary_max,true,3,3,13
1205,1623395,biased,boundary_max,true,3,3,12
1206,1631314,biased,boundary_max,true,3,3,12
1207,1639233,biased,boundary_max,true,3,3,12
1208,1647152,biased,boundary_max,true,3,3,12
1209,1655071,biased,boundary_max,true,3,3,12
1210,1662990,biased,boundary_max,true,3,3,12
1211,1670909,biased,boundary_max,true,3,3,13
1212,1678828,biased,boundary_max,true,3,3,12
1213,1686747,biased,boundary_max,true,3,3,12
1214,1694666,biased,boundary_max,true,3,3,12
1215,1702585,biased,boundary_max,true,3,3,12
1216,1710504,biased,boundary_max,true,3,3,13
1217,1718423,biased,boundary_max,true,3,3,12
1218,1726342,biased,boundary_max,true,3,3,13
1219,1734261,biased,boundary_max,true,3,3,12
1220,1742180,biased,boundary_max,true,3,3,12
1221,1750099,biased,boundary_max,true,3,3,12
1222,1758018,biased,boundary_max,true,3,3,13
1223,1765937,biased,boundary_max,true,3,3,20
1224,1773856,biased,boundary_max,true,3,3,13
1225,1781775,biased,boundary_max,true,3,3,12
1226,1789694,biased,boundary_max,true,3,3,21
1227,1797613,biased,boundary_max,true,3,3,13
1228,1805532,biased,boundary_max,true,3,3,12
1229,1813451,biased,boundary_max,true,3,3,13
1230,1821370,biased,boundary_max,true,3,3,12
1231,1829289,biased,boundary_max,true,3,3,12
1232,1837208,biased,boundary_max,true,3,3,12
1233,1845127,biased,boundary_max,true,3,3,12
1234,1853046,biased,boundary_max,true,3,3,12
1235,1860965,biased,boundary_max,true,3,3,12
1236,1868884,biased,boundary_max,true,3,3,12
1237,1876803,biased,boundary_max,true,3,3,12
1238,1884722,biased,boundary_max,true,3,3,12
1239,1892641,biased,boundary_max,true,3,3,12
